comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.04 0.05 0.15 0.0 0.13 0.21 0.0 0.24 0.09 0.25 0.17,47,0.18777967299376558,0.36810848193614637,0.40885243887075362
0.03 0.03 0.11 0.01 0.04 0.15 0.0 0.08 0.06 0.11 0.03,784,0.23166551372025151,0.40513381027833706,0.43589279442610751
0.06 0.04 0.05 0.0 0.1 0.14 0.07 0.12 0.13 0.3 0.23,81,0.23885016417291399,0.4227288222410433,0.39729448626578168
0.09 0.09 0.03 0.01 0.04 0.24 0.0 0.1 0.07 0.15 0.09,238,0.26151303944248272,0.41958139512865672,0.41746343329471558
0.0 0.01 0.0 0.02 0.0 0.04 0.0 0.03 0.01 0.01 0.0,10258,0.30270917615276588,0.54923610670705669,0.58823150045758743
0.22 0.1 0.16 0.12 0.0 0.09 0.04 0.19 0.15 0.21 0.29,27,0.1822418862612519,0.3215451589836979,0.31612930502200642
0.08 0.08 0.05 0.15 0.01 0.02 0.02 0.13 0.18 0.48 0.07,23,0.38302694615738903,0.52724893130544148,0.51791403678947667
0.01 0.0 0.14 0.0 0.0 0.06 0.1 0.09 0.08 0.18 0.1,603,0.23531497703484183,0.42164801654387546,0.47608675060152883
0.17 0.08 0.08 0.12 0.02 0.08 0.25 0.03 0.17 0.39 0.18,16,0.24832963324636484,0.40926079833179746,0.38931112919449817
0.06 0.05 0.07 0.07 0.01 0.06 0.31 0.02 0.15 0.69 0.11,17,0.43334341540382393,0.62619432079071369,0.56786838435140319
0.11 0.07 0.11 0.1 0.0 0.05 0.55 0.03 0.23 0.47 0.16,10,0.29158378878672281,0.53828770058228836,0.50095315632694737
0.15 0.04 0.18 0.14 0.0 0.15 0.16 0.04 0.22 0.15 0.33,23,0.21263975546916411,0.3540978992307745,0.33360886360912045
