comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.02 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.01 0.0 0.03 0.0 0.0 0.02 0.01 0.0 0.03 0.0 0.17 0.01 0.0 0.01,269,0.50243952162130168,0.84405240472649967,0.80735741089064561
0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.01 0.0 0.0 0.0,1454,0.79790237058974267,1.0,0.92927469242751659
0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.02 0.0 0.01 0.02 0.0 0.01 0.0 0.04 0.05 0.0 0.0,1962,0.2939464943880345,0.85070624319798416,0.78278425732263301
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0,8444,0.59780243034063696,1.0000000000000002,0.91399132741251787
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,13793,0.5,1.0,0.91666666666666663
0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0,4041,0.64811499737440714,1.0,0.91682522148929169
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.02 0.0 0.0 0.0,917,0.3748575296467187,0.92608382643550224,0.8272538676854917
0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.01 0.0 0.0 0.09 0.0 0.02 0.0 0.03 0.0 0.0 0.0,11961,0.43480067112620896,1.0,0.89599686054003358
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02,9993,0.5,1.0,0.90656161608521713
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,1849,0.42605022488740507,1.0,0.88437769874100169
0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.01,11821,0.37461252063157197,1.0,0.85705599416094058
0.01 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.08 0.0 0.0 0.0,509,0.22201414790142932,0.66154399404938824,0.6710815497895698
0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.01 0.0 0.01 0.0 0.0 0.0 0.0 0.0,2071,0.51191754087771757,0.92601434371958924,0.85732959892569727
0.03 0.04 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.02 0.0 0.0 0.06 0.01 0.03 0.0 0.02 0.01 0.01 0.01,4103,0.63796933347419593,1.0,0.91423679314406614
