Node ID,Protein ID,Protein Name,Disease Node,Degree
38,43,,1,18
287,351,,0,2132
383,229841,,0,83
567,98985,,0,9
669,801,,0,524
672,805,,0,174
698,834,,0,63
1055,1268,,1,8
1158,1385,,0,198
1160,1387,,0,400
1164,1392,,1,17
1221,1457,,0,615
1506,1813,,1,25
1507,1814,,1,22
1620,1956,,0,926
1689,2035,,0,148
1690,2036,,0,54
1691,2037,,0,41
1927,2316,,0,359
1952,2348,,1,14
1957,2353,,0,259
1958,2354,,1,35
2241,2769,,0,27
2242,2770,,0,107
2243,2771,,0,209
2245,2773,,0,114
2338,2885,,0,1081
2499,3064,,1,205
2519,3084,,1,96
3178,3881,,0,375
4043,4988,,1,77
4198,5173,,1,10
4755,22820,,0,73
4866,5978,,0,52
5126,6323,,1,75
5241,6457,,0,61
5258,6477,,0,179
5330,6558,,1,33
6139,7504,,1,19
6739,8452,,0,1228
6828,8554,,0,191
6875,8618,,0,41
7275,9101,,0,82
7459,9322,,0,67
7633,9531,,0,493
8089,10048,,0,141
8365,10367,,1,9
8439,1742,,0,129
8586,10614,,0,64
8698,10755,,0,54
8782,1812,,1,13
8815,10911,,1,4
8873,10978,,0,35
10121,79042,,1,17
11212,80746,,1,26
12801,116461,,0,27
13549,84557,,0,122
13825,84937,,0,30
14754,54102,,0,4
15052,283989,,1,24
16194,23237,,1,8
16335,23390,,0,237
16356,23413,,0,31
16388,23450,,0,489
18263,57610,,0,31
18852,27161,,0,140
