comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.03,6773,0.40549508964850917,1.0,0.82886470252607036
0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.03 0.06 0.01,3848,0.50412900466175248,0.80159919377762723,0.76496232491534
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.01 0.0,13526,0.50179858442378367,1.0,0.86690647792317121
0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,11754,1.0,1.0,0.93333333333333335
0.0 0.01 0.0 0.01 0.0 0.01 0.0 0.0 0.01 0.0 0.0 0.05 0.0 0.02 0.02,3576,0.45030047469438572,0.74784066052421794,0.71359848161362005
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,11798,0.5505102572168219,1.0,0.87340136762890963
0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0,3907,0.50302185393019239,0.93797448996253674,0.83535498404549591
0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.06 0.0 0.04 0.0 0.0 0.01 0.0,3591,0.8150814167357906,1.0,0.90867752223143872
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.1 0.0,1816,0.36236750127459205,0.7877355009585727,0.74259037022283048
0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.04 0.0 0.0 0.0 0.02 0.03 0.01 0.06,3394,0.59534796939154044,0.95029951262106105,0.84529023093962163
0.0 0.02 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.08 0.0,3646,0.37088783850986173,0.74666682342893675,0.74057158764181663
0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.03 0.0 0.0 0.0 0.01 0.02 0.05 0.0,1304,0.47904063038575301,0.83004725874124907,0.76963439342469631
0.0 0.0 0.01 0.0 0.05 0.0 0.0 0.0 0.01 0.01 0.0 0.01 0.0 0.09 0.01,2087,0.35868349593227722,0.76966504222500798,0.75443511316535183
0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.02 0.02 0.0 0.02 0.0,731,0.33395282051547448,0.63649422711406556,0.62152934532182569
0.0 0.04 0.01 0.0 0.02 0.0 0.0 0.0 0.02 0.01 0.02 0.02 0.07 0.01 0.01,1726,0.4225106569741483,0.77172443745108465,0.75286991589074947
