Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,,0,105
189,229,,1,39
287,351,,0,2132
597,716,,1,10
810,963,,0,22
892,1051,,0,123
893,1052,,0,30
1026,1230,,0,32
1028,1232,,0,22
1030,1234,,0,49
1034,1238,,0,20
1225,1462,,0,29
1943,2335,,0,792
2057,2532,,0,8
2132,2625,,0,42
2817,3458,,1,11
2887,3558,,1,27
2890,3561,,0,40
2894,3565,,1,10
2895,3566,,0,24
2896,3567,,1,12
2898,3569,,1,14
2915,3586,,1,15
2917,3588,,0,7
2925,3596,,1,6
2926,3597,,0,9
2927,3598,,0,14
2934,3606,,1,10
3043,3725,,0,408
3242,3952,,1,12
3469,4223,,0,687
3539,4318,,0,39
3870,4772,,0,82
4428,5451,,0,107
4429,5452,,0,31
4859,5970,,0,419
5148,6347,,1,31
5152,6352,,1,47
5432,6667,,0,441
5523,6774,,0,292
5747,7040,,1,110
10907,80199,,0,5
11787,81850,,0,190
12418,2919,,1,14
12575,50616,,1,5
13362,51554,,0,11
14833,3578,,1,2
18298,386681,,0,393
