Node ID,Protein ID,Protein Name,Disease Node,Degree
168,207,,0,378
231,286,,0,21
364,445,,0,92
861,1017,,0,892
873,1029,,0,183
1620,1956,,0,926
1653,1994,,0,1866
1680,2023,,0,361
1683,2027,,0,52
1689,2035,,0,148
1710,2056,,1,9
1740,2098,,0,35
2064,2539,,1,77
2140,2634,,0,33
2149,2645,,0,29
2215,2729,,1,10
2290,2821,,1,56
2386,2936,,1,44
2479,3039,,0,29
2483,3043,,1,42
2530,3098,,0,62
2531,3099,,0,61
2532,3101,,0,32
2580,3162,,1,30
2714,3315,,0,435
2803,3440,,1,7
3024,3704,,1,62
3232,3939,,0,167
3236,3945,,0,157
3426,4171,,0,918
3986,4914,,0,1965
4145,5111,,0,390
4239,5223,,0,54
4250,5236,,0,62
4275,5268,,0,56
5159,6521,,1,24
5417,6652,,0,66
5465,6710,,1,24
5712,7001,,0,118
5723,7013,,0,323
5791,7086,,0,154
5864,7167,,1,92
5981,7316,,0,1647
6000,7335,,0,93
6067,7414,,0,182
6165,7534,,0,662
6839,8566,,0,33
7633,9531,,0,493
7682,9588,,0,80
7721,9636,,0,194
7893,9820,,0,649
8006,9948,,0,99
8066,10015,,0,142
8389,10397,,0,110
8860,10963,,0,162
8867,10971,,0,464
10195,79154,,0,6
10908,80201,,0,17
13200,51377,,0,219
13287,51477,,0,63
14072,3313,,0,264
15597,55276,,0,26
15949,55748,,0,46
16308,23363,,0,619
18060,25913,,0,215
