comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0,6587,0.68233170562462087,1.0,0.88319024366066012
0.0 0.01 0.0 0.03 0.0 0.0 0.0 0.01 0.0 0.03 0.0 0.0 0.0 0.0,1891,0.37745190633914205,0.89062069777089803,0.78875880114421948
0.0 0.01 0.02 0.01 0.03 0.0 0.01 0.0 0.0 0.0 0.02 0.0 0.0 0.0,1326,0.3348676579465496,0.70333092290150701,0.68034462994115108
0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.0 0.03,627,0.54008173009446137,1.0,0.83620217610726943
0.01 0.02 0.01 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0,3799,0.45941864482555095,0.86686809641674523,0.78941994232769785
0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02,4528,0.51109005721818535,1.0,0.85872715103116937
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,9240,0.55121744157547325,1.0,0.86445963451078189
0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0,5642,0.48777639059123795,0.83137048473228758,0.78312683496972868
0.0 0.01 0.0 0.0 0.01 0.0 0.0 0.01 0.0 0.0 0.02 0.0 0.0 0.0,247,0.50769313363353907,1.0,0.8465288218701017
0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.0 0.0 0.01 0.09 0.0 0.0 0.0,93,0.76342509774594769,0.96296776755662883,0.87079961217594493
0.03 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.22 0.0 0.0 0.0,61,0.67205008346683537,0.94340335242748719,0.85562322190583051
0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.02 0.07 0.23 0.0 0.0 0.0,1347,0.54338306778674605,1.0,0.86334043825524942
