comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,161,0.44383290054649022,0.68602551790309563,0.68165398742604433
0.0 0.0 0.18 0.0 0.03 0.02 0.0 0.03 0.04 0.06 0.0 0.0 0.0 0.03 0.0,10935,0.52636404632380729,0.86088711652128869,0.81453671945168982
0.0 0.04 0.01 0.0 0.0 0.0 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.0,204,0.46959405143659499,0.79406848548894038,0.75386898019301807
0.0 0.17 0.0 0.01 0.0 0.02 0.0 0.02 0.03 0.09 0.0 0.02 0.0 0.01 0.0,9748,0.41574109080140492,0.84167412878324332,0.79074287066276017
0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.02 0.0 0.01 0.01 0.0 0.0 0.0 0.0,5916,0.64993740793598231,0.95005606009802313,0.85973582654520708
0.0 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.01 0.0 0.0 0.0 0.03,3098,0.3278747820032632,0.77274986084790043,0.7476801353842174
0.0 0.06 0.0 0.05 0.0 0.0 0.0 0.03 0.0 0.01 0.0 0.0 0.0 0.0 0.03,4070,0.31278836766748774,0.69024699007007595,0.68447495087869181
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,1867,0.38293456870686288,0.76090528729834084,0.74108068273915562
0.0 0.05 0.0 0.03 0.01 0.0 0.02 0.0 0.01 0.03 0.01 0.0 0.0 0.0 0.0,612,0.48154606358203483,0.84748375415794663,0.78579786606007929
0.0 0.09 0.0 0.06 0.0 0.01 0.0 0.0 0.02 0.03 0.0 0.0 0.0 0.03 0.0,10020,0.26378917903761628,0.68056647274847493,0.70739847963773883
0.0 0.09 0.0 0.16 0.0 0.0 0.01 0.0 0.03 0.02 0.0 0.0 0.01 0.0 0.0,7869,0.86325297126676981,1.0,0.91510039616890271
0.0 0.02 0.0 0.01 0.01 0.02 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0,9680,0.49999999999999994,1.0,0.84430284064043593
0.0 0.01 0.0 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,5040,0.50315221297616652,0.95068583629938175,0.83325913308410438
0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.04 0.0 0.0 0.0 0.0,6315,0.51532049290834414,1.0,0.86870939905444589
