comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.03 0.01 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.01 0.02 0.02 0.0,1964,0.24601397115933413,0.6311490150332526,0.65462576919810034
0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,5970,1.0,1.0,0.9285714285714286
0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,14246,1.0,1.0,0.9285714285714286
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,4790,0.67206557712752513,1.0,0.88172365387536078
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.02 0.0 0.0,2188,0.43318922513902974,0.76829630681322891,0.74453898913501715
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,2640,0.61713891232198781,0.92825884216440313,0.83687610919343758
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,3274,0.73988746458803523,0.9238223719150972,0.85650925067924266
0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.02 0.04 0.01,769,0.47464759476219426,1.0,0.83852579653881931
0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.01 0.06 0.0 0.0 0.0 0.01,11287,1.0,1.0,0.9285714285714286
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.01 0.06 0.0 0.0 0.01 0.0,4898,0.20902311166190243,0.59626733732521364,0.61829181482114948
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.07 0.0 0.02 0.0 0.0,1628,0.51605702682564514,0.87871157209224793,0.804277682261481
0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,7101,0.35298917101788441,1.0,0.79194467662268142
