comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.03 0.0 0.01 0.02 0.05 0.02 0.02 0.01 0.02 0.0 0.08 0.0 0.0 0.12 0.03 0.03 0.02 0.0 0.09 0.02,1195,0.2129546857680433,0.60735654361391245,0.56320749697765415
0.02 0.0 0.0 0.01 0.03 0.01 0.0 0.0 0.0 0.01 0.04 0.01 0.0 0.07 0.0 0.01 0.0 0.0 0.01 0.02,5620,0.32086107639691852,0.70161323263518871,0.68748177223550644
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,3143,0.40450824060249013,0.70446681531061661,0.71950627089259367
0.02 0.0 0.0 0.0 0.01 0.0 0.03 0.0 0.0 0.02 0.0 0.03 0.0 0.14 0.02 0.04 0.0 0.0 0.03 0.01,922,0.27410779096699461,0.65332525853803369,0.63286843281605099
0.02 0.01 0.0 0.0 0.16 0.02 0.02 0.01 0.02 0.03 0.05 0.0 0.0 0.13 0.02 0.04 0.01 0.0 0.05 0.02,310,0.38388302461944279,0.68011439553015829,0.66955148979990187
0.02 0.02 0.0 0.0 0.08 0.02 0.05 0.0 0.0 0.01 0.02 0.0 0.0 0.3 0.05 0.06 0.0 0.01 0.09 0.04,684,0.30039703335942908,0.59779129742144932,0.59425448545409476
0.02 0.01 0.0 0.0 0.02 0.04 0.01 0.01 0.0 0.05 0.05 0.01 0.03 0.2 0.0 0.1 0.0 0.04 0.05 0.03,168,0.34616604892923702,0.65678815226001763,0.64253754323884027
0.01 0.0 0.0 0.01 0.01 0.07 0.01 0.12 0.02 0.02 0.07 0.01 0.0 0.32 0.04 0.03 0.01 0.01 0.1 0.06,1504,0.41459936047825263,0.78093643188577955,0.74790640488895943
0.01 0.0 0.0 0.0 0.01 0.01 0.01 0.21 0.0 0.0 0.04 0.02 0.01 0.1 0.0 0.02 0.0 0.0 0.04 0.03,1474,0.34407368319497855,0.70801962389276041,0.70261909119179489
0.02 0.0 0.0 0.0 0.02 0.0 0.0 0.03 0.0 0.04 0.06 0.0 0.0 0.17 0.01 0.02 0.0 0.0 0.07 0.05,191,0.37777574665663916,0.7237022129831131,0.68144347221631474
0.0 0.01 0.0 0.01 0.02 0.02 0.03 0.02 0.0 0.03 0.01 0.02 0.04 0.17 0.01 0.35 0.0 0.1 0.04 0.05,734,0.23656726105876014,0.52359067154601191,0.51927688191198595
0.05 0.04 0.0 0.0 0.03 0.03 0.03 0.06 0.02 0.04 0.01 0.0 0.02 0.15 0.02 0.03 0.0 0.0 0.07 0.04,3505,0.28924710419892968,0.72171157306293132,0.71143559840956438
0.0 0.03 0.0 0.03 0.0 0.01 0.01 0.01 0.02 0.0 0.05 0.0 0.0 0.09 0.01 0.06 0.0 0.0 0.0 0.0,1381,0.3632672478233207,0.73980037973989032,0.73936841578108237
0.0 0.01 0.0 0.0 0.0 0.0 0.04 0.0 0.02 0.0 0.09 0.04 0.0 0.06 0.0 0.19 0.0 0.03 0.05 0.01,28,0.18484552113327793,0.59683407978469594,0.53683415999532569
0.02 0.02 0.0 0.02 0.03 0.14 0.04 0.11 0.02 0.03 0.05 0.05 0.01 0.01 0.02 0.2 0.0 0.01 0.07 0.2,1232,0.19615472871199505,0.61564090211824329,0.61652345504500294
0.03 0.0 0.0 0.01 0.02 0.09 0.0 0.06 0.0 0.01 0.01 0.04 0.01 0.0 0.11 0.07 0.02 0.0 0.06 0.01,138,0.34275203451316033,0.68815332497943604,0.64439973849608778
0.01 0.01 0.0 0.01 0.02 0.04 0.03 0.02 0.01 0.01 0.17 0.02 0.02 0.04 0.32 0.03 0.0 0.07 0.05 0.08,7181,0.25145959160316339,0.75437877480949012,0.74356413575077906
0.03 0.0 0.0 0.0 0.02 0.02 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.05 0.0 0.0 0.02 0.0,2179,0.39663899838514344,0.8789307399742714,0.81346596746355615
0.0 0.0 0.0 0.0 0.0 0.01 0.03 0.01 0.0 0.0 0.12 0.0 0.0 0.02 0.05 0.0 0.16 0.0 0.0 0.01,111,0.21880058091803545,0.53389874802152271,0.5305600088002439
0.06 0.01 0.0 0.01 0.04 0.13 0.03 0.1 0.03 0.04 0.04 0.08 0.0 0.02 0.23 0.05 0.09 0.0 0.0 0.08,185,0.51280885148823063,0.75877249505249678,0.73350397742939255
