Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,,0,389
287,351,,0,2132
416,501,,0,75
711,847,,1,66
741,885,,1,7
1221,1457,,0,615
1506,1813,,1,25
1507,1814,,1,22
1689,2035,,0,148
1690,2036,,0,54
1691,2037,,0,41
1927,2316,,0,359
1958,2354,,1,35
2092,2571,,1,35
2147,2643,,1,41
2169,2668,,1,17
2338,2885,,0,1081
2343,2890,,0,45
3043,3725,,0,408
3801,4690,,0,267
4198,5173,,1,10
4203,5179,,1,8
4524,5566,,0,420
4755,22820,,0,73
4820,5923,,1,24
5091,6281,,0,57
5240,6456,,0,80
5761,7054,,1,38
6165,7534,,0,662
7027,8787,,1,8
7243,9063,,0,204
7568,9456,,1,56
8089,10048,,0,141
8698,10755,,0,54
8782,1812,,1,13
8867,10971,,0,464
13185,84129,,0,53
13641,84687,,0,56
14754,54102,,0,4
16356,23413,,0,31
17006,57085,,0,121
18263,57610,,0,31
