Node ID,Protein ID,Protein Name,Disease Node,Degree
91,114,,0,28
129,154,,0,276
290,355,,0,121
301,367,,0,301
337,408,,0,314
338,409,,0,366
353,430,,0,12
401,84033,,0,27
410,495,,0,87
537,648,,0,399
585,117,,0,5
644,775,,0,25
668,800,,0,51
669,801,,1,524
672,805,,1,174
673,808,,0,132
676,811,,0,158
679,815,,0,167
682,818,,0,101
721,859,,1,21
729,867,,0,276
746,890,,0,140
750,894,,0,28
752,898,,0,83
832,988,,0,328
955,1130,,0,42
972,1147,,0,219
988,1173,,0,229
1041,132320,,0,158
1043,6330,,1,2
1051,1264,,0,17
1107,1326,,0,74
1166,1394,,0,12
1221,1457,,0,615
1223,1459,,0,341
1339,1605,,0,53
1418,5746,,0,8
1439,1739,,0,96
1441,1741,,0,86
1506,1813,,0,25
1620,1956,,0,926
1741,2099,,0,789
1742,2100,,0,140
2039,6329,,0,10
2059,2534,,0,410
2114,2596,,0,15
2184,2688,,0,89
2224,2740,,0,57
2249,2778,,0,98
2326,2868,,0,10
2327,2869,,0,183
2338,2885,,0,1081
2355,2902,,0,67
2361,2908,,0,242
2367,2915,,0,22
2369,2917,,0,16
2458,3014,,0,307
2535,3106,,0,333
2536,3107,,0,115
2708,3308,,0,366
2716,6014,,0,16
2718,3320,,0,900
2881,3551,,0,224
2967,3643,,0,128
3067,3753,,1,6
3070,3756,,0,10
3071,3757,,1,31
3076,3762,,1,9
3092,3781,,0,9
3095,3784,,1,35
3096,3785,,0,8
3097,3786,,0,8
3397,4137,,0,135
3426,4171,,0,918
3461,4214,,0,242
3462,4215,,0,231
3736,4617,,0,14
3737,4618,,0,11
3754,4638,,0,62
3762,4646,,0,89
3765,4650,,0,21
3766,4651,,0,25
3768,4654,,0,114
3770,4656,,0,72
3814,4703,,0,28
3844,4734,,0,317
3863,4760,,0,24
3884,4790,,0,277
3885,4791,,0,194
3886,4792,,0,212
3887,4793,,0,111
3888,4794,,0,72
3928,4842,,0,55
3986,4914,,0,1965
4043,4988,,0,77
4140,5105,,0,98
4147,5116,,0,64
4444,5470,,0,3
4448,5475,,0,6
4463,5499,,0,356
4464,5500,,0,253
4465,5501,,0,308
4482,5521,,0,159
4495,5534,,0,30
4524,5566,,0,420
4525,5567,,0,217
4526,5568,,0,158
4532,5576,,0,91
4533,5577,,0,71
4656,5718,,0,107
4679,5745,,0,67
4766,5865,,0,20
4798,5898,,0,88
4799,5899,,0,25
4855,5966,,0,389
4859,5970,,0,419
4860,5971,,0,109
4884,5997,,0,64
4916,6045,,0,756
5077,6262,,0,33
5134,6331,,1,33
5145,6344,,0,11
5319,6546,,0,10
5321,6548,,0,43
5389,6622,,0,390
5405,6640,,1,99
5582,6844,,0,88
5593,6857,,0,45
5657,6925,,0,295
5659,6927,,0,81
5661,6929,,0,208
5770,7064,,0,46
5835,7132,,0,219
5836,7133,,0,127
5882,7186,,0,509
5885,7189,,0,552
6002,7337,,0,178
6056,7402,,0,61
6078,7428,,0,466
6083,7433,,0,20
6089,7442,,0,14
6162,7531,,0,426
6164,7533,,0,343
6165,7534,,0,662
6737,8450,,0,382
6739,8452,,0,1228
6741,8454,,0,763
6792,8517,,0,465
6968,8717,,0,92
6972,8721,,0,34
7010,8767,,0,92
7021,8780,,0,28
7064,8826,,0,284
7147,8924,,0,224
7208,9020,,0,154
7472,9340,,0,4
7726,9641,,0,392
7741,9657,,0,213
7801,9722,,1,37
7817,9738,,0,70
7991,9929,,0,41
8046,9992,,1,3
8062,10010,,0,76
8112,10075,,0,461
8173,10142,,1,103
8301,10289,,0,171
8356,287,,1,31
8440,10454,,0,172
8614,10645,,0,32
8778,10868,,0,83
8922,11035,,0,115
9059,56479,,0,11
10093,79008,,0,53
10431,79598,,0,58
11199,80726,,0,13
13050,51206,,0,21
13593,19088,,0,7
13871,23043,,0,127
14094,85451,,0,295
14198,3358,,0,9
15149,54769,,0,5
15335,54984,,0,121
15396,55052,,0,101
15663,120892,,0,154
15893,22919,,0,177
16061,23095,,0,48
16079,23118,,0,134
16275,23327,,0,192
16647,23770,,0,104
16782,799,,0,13
16994,548593,,0,51
17570,160140,,0,8
18049,25898,,0,87
19290,59272,,0,12
19837,29110,,0,152
20252,30012,,0,85
