comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.0 0.0 0.0 0.04 0.03 0.01 0.0 0.0 0.01 0.05 0.01 0.01 0.0 0.0 0.0 0.02 0.0 0.01 0.16 0.07 0.04 0.03 0.71 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.01 0.01 0.05 0.02 0.03 0.04 0.03 0.01 0.0 0.0 0.0 0.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18 0.01 0.0 0.0 0.0 0.0,434,0.36555420931721483,0.88490823633102356,0.84995361335019515
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0,16631,0.37205084908810243,1.0,0.95189857868212158
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0,14402,0.5,1.0,0.96610169491525422
0.0 0.0 0.0 0.0 0.09 0.03 0.01 0.0 0.0 0.05 0.02 0.01 0.0 0.0 0.0 0.0 0.07 0.01 0.04 0.0 0.02 0.0 0.02 0.0 0.01 0.0 0.0 0.0 0.07 0.0 0.0 0.12 0.0 0.06 0.04 0.02 0.04 0.06 0.03 0.01 0.02 0.0 0.0 0.02 0.06 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.08 0.09 0.0 0.0 0.02 0.0,1821,0.10840214150546684,0.72659323378197382,0.70979285518711333
0.0 0.0 0.0 0.0 0.06 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.03 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.09 0.1 0.0 0.0 0.0 0.0,5991,0.18111916428521682,1.0,0.87475522782590698
0.02 0.0 0.0 0.02 0.01 0.16 0.15 0.01 0.0 0.23 0.24 0.08 0.0 0.0 0.0 0.0 0.24 0.07 0.12 0.0 0.01 0.0 0.09 0.05 0.03 0.03 0.0 0.0 0.02 0.01 0.01 0.34 0.0 0.03 0.09 0.11 0.29 0.26 0.07 0.04 0.0 0.0 0.02 0.01 0.01 0.01 0.01 0.0 0.01 0.03 0.01 0.01 0.01 0.57 0.19 0.01 0.0 0.08 0.0,25,0.14748331891278074,0.75458249893532126,0.71346221666664333
0.02 0.0 0.0 0.01 0.0 0.19 0.18 0.0 0.01 0.14 0.18 0.03 0.01 0.0 0.0 0.0 0.16 0.08 0.08 0.0 0.03 0.0 0.08 0.02 0.04 0.01 0.0 0.0 0.02 0.01 0.0 0.25 0.0 0.04 0.03 0.04 0.16 0.15 0.08 0.03 0.0 0.01 0.01 0.01 0.01 0.01 0.01 0.0 0.02 0.04 0.02 0.01 0.0 0.47 0.12 0.01 0.0 0.03 0.0,91,0.16597899043938355,0.75599547282173363,0.70682746555197817
0.01 0.0 0.0 0.0 0.0 0.22 0.23 0.0 0.0 0.11 0.15 0.04 0.02 0.0 0.0 0.0 0.17 0.01 0.15 0.01 0.04 0.0 0.05 0.05 0.03 0.02 0.0 0.0 0.01 0.0 0.0 0.27 0.0 0.01 0.05 0.05 0.19 0.12 0.04 0.01 0.0 0.02 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.07 0.04 0.0 0.0 0.39 0.2 0.01 0.0 0.03 0.0,92,0.13800923878468283,0.7952362822395117,0.73339550955712318
0.0 0.0 0.0 0.0 0.0 0.06 0.01 0.01 0.0 0.0 0.0 0.06 0.01 0.0 0.07 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.15,7826,0.34465721040875297,1.0,0.89536225112747214
0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.2 0.02 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.04 0.01 0.0 0.0 0.0 0.0,5179,0.32314272996209964,0.99999999999999978,0.89308208307312764
0.01 0.0 0.02 0.02 0.0 0.42 0.21 0.13 0.0 0.06 0.23 0.08 0.0 0.02 0.0 0.0 0.21 0.04 0.07 0.02 0.01 0.0 0.07 0.02 0.05 0.02 0.03 0.02 0.03 0.02 0.04 0.35 0.0 0.01 0.04 0.08 0.27 0.25 0.04 0.0 0.0 0.02 0.07 0.03 0.01 0.01 0.01 0.0 0.0 0.01 0.04 0.06 0.01 0.41 0.21 0.02 0.01 0.05 0.0,28,0.10858767669235696,0.74190865371699977,0.68493466247738422
0.03 0.0 0.0 0.01 0.0 0.3 0.19 0.13 0.0 0.0 0.16 0.02 0.01 0.0 0.0 0.0 0.13 0.03 0.05 0.01 0.02 0.0 0.14 0.02 0.07 0.01 0.01 0.0 0.01 0.02 0.0 0.27 0.0 0.02 0.07 0.09 0.25 0.22 0.08 0.0 0.0 0.0 0.02 0.01 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.0 0.54 0.16 0.0 0.01 0.03 0.0,59,0.17031677021591182,0.80643220705693552,0.74974777758836342
0.01 0.02 0.0 0.01 0.0 0.22 0.07 0.07 0.03 0.0 0.12 0.04 0.0 0.0 0.0 0.0 0.04 0.05 0.05 0.01 0.0 0.01 0.04 0.02 0.02 0.01 0.01 0.0 0.01 0.0 0.0 0.15 0.0 0.02 0.0 0.03 0.14 0.13 0.04 0.01 0.0 0.01 0.05 0.01 0.0 0.01 0.01 0.0 0.01 0.02 0.05 0.02 0.03 0.15 0.06 0.0 0.0 0.06 0.0,535,0.12126740052720979,0.69201733764073992,0.67481907695092391
0.02 0.0 0.0 0.0 0.0 0.01 0.02 0.04 0.01 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.04 0.0 0.03 0.0 0.01 0.0 0.12 0.02 0.17 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.02 0.05 0.04 0.03 0.08 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.08 0.0 0.01 0.04 0.01,2327,0.17352491897112379,0.79824671607602637,0.77193204735826393
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.02 0.0 0.0 0.0 0.0 0.06 0.0 0.03 0.0 0.0 0.0 0.03 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0,11370,0.21743532124204448,1.0,0.89319317345205262
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14 0.08 0.08 0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,5076,0.39685685650499297,1.0000000000000002,0.9373951771583916
0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.03 0.03 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0,14202,0.3671096899805133,1.0,0.92294824364856187
0.01 0.0 0.0 0.02 0.01 0.29 0.16 0.13 0.0 0.0 0.14 0.13 0.02 0.02 0.01 0.0 0.0 0.05 0.35 0.01 0.01 0.01 0.09 0.05 0.03 0.01 0.01 0.0 0.01 0.0 0.01 0.98 0.0 0.02 0.06 0.06 0.22 0.14 0.18 0.14 0.0 0.01 0.02 0.0 0.0 0.0 0.01 0.0 0.01 0.11 0.02 0.02 0.0 0.47 0.22 0.0 0.01 0.08 0.0,18,0.22468018164483741,0.78735633953940753,0.75404907771491647
0.0 0.0 0.0 0.0 0.01 0.11 0.11 0.01 0.0 0.0 0.03 0.03 0.03 0.0 0.0 0.0 0.0 0.07 0.05 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.15 0.0 0.0 0.04 0.01 0.06 0.06 0.08 0.05 0.02 0.0 0.01 0.01 0.0 0.01 0.0 0.0 0.0 0.11 0.0 0.01 0.0 0.29 0.04 0.0 0.0 0.02 0.0,935,0.19829994463407657,0.8068690810708572,0.76658370431110967
0.01 0.0 0.0 0.01 0.01 0.17 0.09 0.14 0.0 0.0 0.05 0.06 0.03 0.02 0.01 0.0 0.0 0.4 0.05 0.0 0.01 0.01 0.07 0.04 0.02 0.02 0.0 0.0 0.0 0.0 0.01 0.41 0.0 0.02 0.04 0.05 0.14 0.1 0.18 0.15 0.0 0.01 0.01 0.01 0.0 0.0 0.0 0.0 0.01 0.08 0.03 0.01 0.0 0.33 0.14 0.0 0.02 0.08 0.01,74,0.13531537700305504,0.7672074818808946,0.73018681054969048
0.3 0.0 0.0 0.0 0.0 0.01 0.01 0.02 0.0 0.0 0.04 0.03 0.01 0.0 0.0 0.0 0.0 0.02 0.0 0.01 0.02 0.0 0.03 0.31 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.01 0.04 0.0 0.02 0.02 0.0 0.0 0.0 0.0 0.0 0.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.04 0.0 0.0 0.0 0.0,1039,0.24458801433836283,0.91151434789289998,0.86635295939170798
0.1 0.0 0.0 0.01 0.0 0.03 0.06 0.07 0.01 0.0 0.01 0.04 0.0 0.01 0.0 0.0 0.0 0.02 0.0 0.02 0.02 0.0 0.08 0.08 0.07 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.03 0.05 0.04 0.07 0.06 0.01 0.01 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.14 0.02 0.04 0.01 0.01 0.01,1626,0.11893382761380565,0.72115581576361243,0.70476229742682217
0.1 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.01 0.02 0.02 0.02 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.02 0.01 0.0 0.0 0.01 0.0,9208,0.27033837352399465,0.8858442785026075,0.8174233417361646
0.02 0.0 0.0 0.01 0.0 0.14 0.1 0.05 0.0 0.02 0.05 0.16 0.02 0.06 0.01 0.0 0.0 0.11 0.0 0.07 0.01 0.04 0.01 0.05 0.21 0.01 0.0 0.0 0.01 0.0 0.0 0.13 0.0 0.03 0.04 0.11 0.19 0.17 0.11 0.07 0.0 0.0 0.02 0.01 0.03 0.0 0.0 0.0 0.0 0.06 0.01 0.01 0.0 0.38 0.12 0.02 0.03 0.04 0.0,112,0.13895609872151782,0.69630591248292117,0.67581576060139559
0.54 0.0 0.0 0.0 0.0 0.08 0.02 0.05 0.0 0.0 0.01 0.02 0.01 0.01 0.0 0.0 0.0 0.06 0.01 0.04 0.13 0.04 0.0 0.05 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.02 0.06 0.02 0.09 0.06 0.04 0.02 0.0 0.0 0.01 0.31 0.01 0.01 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.18 0.05 0.01 0.01 0.02 0.0,313,0.25254971297953177,0.7918684430983044,0.77518268293054537
0.02 0.0 0.0 0.01 0.0 0.07 0.09 0.05 0.0 0.01 0.07 0.14 0.02 0.16 0.01 0.0 0.0 0.06 0.0 0.04 0.02 0.07 0.0 0.37 0.03 0.02 0.0 0.0 0.01 0.01 0.01 0.06 0.0 0.03 0.05 0.1 0.15 0.15 0.11 0.01 0.0 0.0 0.01 0.04 0.0 0.0 0.0 0.0 0.0 0.02 0.01 0.0 0.01 0.2 0.05 0.03 0.01 0.05 0.0,238,0.15573560523964919,0.7128667723071983,0.6985242985366511
0.0 0.0 0.0 0.0 0.0 0.09 0.03 0.05 0.0 0.0 0.04 0.02 0.02 0.0 0.0 0.07 0.0 0.02 0.01 0.05 0.0 0.0 0.0 0.02 0.01 0.02 0.14 0.14 0.0 0.0 0.03 0.1 0.27 0.03 0.01 0.0 0.02 0.03 0.01 0.01 0.0 0.01 0.01 0.01 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.0 0.03 0.14 0.0 0.0 0.02 0.0,991,0.18507757853871581,0.78781021900129544,0.75803441652114434
0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.09 0.02 0.02 0.0 0.0 0.06 0.0 0.05 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.4 0.0 0.0 0.07 0.02 0.15 0.04 0.0 0.0 0.05 0.05 0.02 0.02 0.02 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.11 0.0 0.0 0.03 0.0,869,0.25832737075269219,0.84008971293316537,0.80737905771675733
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.22 0.45 0.0 0.0 0.07 0.0 0.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.0,1614,0.37282555575016946,0.99999999999999978,0.91777882780394204
0.0 0.0 0.0 0.05 0.0 0.06 0.05 0.02 0.0 0.0 0.06 0.03 0.01 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.02 0.0 0.0 0.0 0.22 0.0 0.04 0.0 0.1 0.0 0.06 0.09 0.09 0.01 0.0 0.04 0.0 0.0 0.0 0.21 0.0 0.01 0.0 0.08 0.05 0.01 0.0 0.01 0.07 0.02 0.0 0.0 0.04 0.0,917,0.14304686814659973,0.75876062187331705,0.7477024966794853
0.0 0.0 0.0 0.0 0.0 0.04 0.03 0.01 0.0 0.0 0.04 0.05 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.23 0.0 0.05 0.0 0.07 0.0 0.07 0.07 0.05 0.0 0.0 0.02 0.0 0.0 0.0 0.23 0.0 0.0 0.0 0.03 0.03 0.0 0.0 0.0 0.04 0.0 0.0 0.01 0.0 0.0,1807,0.20379958744578239,0.86146649889482896,0.81197788840410245
0.0 0.0 0.0 0.0 0.0 0.06 0.01 0.01 0.0 0.0 0.13 0.01 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.03 0.0 0.0 0.0 0.01 0.0 0.01 0.04 0.08 0.08 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.04 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.0,4322,0.19487962887932345,0.91143568047447987,0.82974002465818253
0.01 0.0 0.0 0.03 0.02 0.33 0.21 0.18 0.0 0.0 0.19 0.21 0.06 0.0 0.0 0.0 0.0 0.8 0.09 0.29 0.01 0.01 0.0 0.09 0.07 0.02 0.03 0.0 0.0 0.01 0.01 0.01 0.0 0.04 0.04 0.1 0.26 0.18 0.14 0.16 0.01 0.01 0.03 0.01 0.0 0.01 0.01 0.0 0.01 0.1 0.01 0.03 0.0 0.6 0.2 0.0 0.01 0.1 0.0,10,0.16895048858719053,0.76240972601616408,0.72890276135595655
0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.45 0.18 0.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0,1701,0.38257242698065491,1.0,0.93191187262976272
0.01 0.0 0.0 0.02 0.0 0.04 0.05 0.01 0.0 0.0 0.0 0.02 0.01 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.01 0.02 0.0 0.03 0.02 0.02 0.01 0.01 0.0 0.04 0.03 0.0 0.05 0.0 0.01 0.02 0.08 0.04 0.02 0.03 0.0 0.0 0.0 0.01 0.07 0.0 0.0 0.0 0.02 0.02 0.01 0.0 0.0 0.17 0.06 0.01 0.0 0.01 0.0,2256,0.16686595842684873,0.68849017358060216,0.67593956995480531
0.03 0.01 0.0 0.01 0.0 0.11 0.03 0.04 0.0 0.0 0.02 0.07 0.0 0.01 0.01 0.0 0.02 0.06 0.03 0.04 0.01 0.02 0.0 0.03 0.05 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.01 0.02 0.12 0.11 0.03 0.05 0.01 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.04 0.01 0.0 0.01 0.21 0.03 0.01 0.01 0.01 0.0,1110,0.15566881319989789,0.682556324365305,0.68267130643098961
