Node ID,Protein ID,Protein Name,Disease Node,Degree
287,351,APP,0,2132
338,409,ARRB2,0,366
1158,1385,CREB1,0,198
1620,1956,EGFR,0,926
2567,3146,HMGB1,0,114
2831,3480,IGF1R,1,93
3397,4137,MAPT,1,135
3453,4204,MECP2,1,66
3469,4223,MEOX2,0,687
4198,5173,PDYN,1,10
4300,5295,PIK3R1,0,307
4331,5327,PLAT,1,37
4536,5580,PRKCD,0,234
4550,5594,MAPK1,0,402
5469,6714,SRC,0,525
5523,6774,STAT3,0,292
5724,7014,TERF2,0,267
5890,7200,TRH,1,8
5981,7316,UBC,0,1647
6160,7529,YWHAB,0,398
6165,7534,YWHAZ,0,662
8021,9963,SLC23A1,1,28
8495,10516,FBLN5,1,13
8867,10971,YWHAQ,0,464
11294,375791,CYSRT1,0,568
17356,57560,IFT80,1,6
19288,779,CACNA1S,1,9
21011,92667,MGME1,1,9
