comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.04 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,12169,0.22604974956190133,0.99999999999999989,0.87946635482100988
0.01 0.05 0.01 0.0 0.0 0.01 0.0 0.01 0.0 0.07 0.02 0.0 0.03 0.0 0.02 0.01 0.0 0.0 0.0 0.34 0.0 0.03 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.01 0.01 0.03 0.0 0.03 0.0 0.12 0.0 0.02 0.0 0.0 0.02 0.02 0.0 0.0,531,0.37068102071838077,0.8099355738383136,0.79572436621693532
0.0 0.02 0.03 0.02 0.0 0.0 0.0 0.0 0.03 0.01 0.04 0.0 0.04 0.03 0.1 0.01 0.0 0.0 0.0 0.13 0.04 0.07 0.0 0.01 0.0 0.04 0.0 0.0 0.05 0.0 0.06 0.03 0.03 0.07 0.01 0.08 0.04 0.13 0.01 0.23 0.0 0.09 0.01 0.03 0.01 0.0,61,0.15500821276440849,0.636161274980102,0.63973420600306441
0.0 0.02 0.13 0.01 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.0 0.03 0.0 0.05 0.0 0.0 0.0 0.0 0.08 0.02 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.0 0.02 0.0 0.02 0.01 0.03 0.0 0.03 0.0 0.03 0.0 0.02 0.0 0.0 0.0 0.0,1766,0.21119616288558699,0.75438700847984819,0.76459599947396406
0.0 0.0 0.06 0.01 0.0 0.0 0.01 0.0 0.01 0.0 0.08 0.0 0.03 0.0 0.33 0.02 0.0 0.0 0.0 0.05 0.03 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.03 0.04 0.0 0.06 0.01 0.0 0.0 0.32 0.0 0.05 0.0 0.0 0.0 0.02 0.0 0.0,200,0.27691654914931335,0.85538499029948645,0.8308721322151631
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,10613,0.36942975830710101,1.0,0.91309912928415149
0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,11088,0.27969827458503632,1.0000000000000002,0.86908987570291152
0.0 0.0 0.02 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.03 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.05 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,6253,0.22132285441486224,0.93914932745635216,0.83842966773330252
0.02 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.07 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.05 0.02 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0,7453,0.40455669795171328,0.87223520801048826,0.84240577439219022
0.0 0.0 0.11 0.01 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.02 0.0 0.0 0.0 0.0 0.02 0.01 0.03 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0,1037,0.39986829648056083,0.79777365904988218,0.78889703652838317
0.02 0.09 0.03 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.02 0.01 0.01 0.0 0.03 0.0 0.0 0.0 0.01 0.3 0.0 0.02 0.01 0.01 0.0 0.0 0.0 0.0 0.06 0.0 0.01 0.01 0.01 0.0 0.01 0.0 0.01 0.01 0.0 0.03 0.0 0.0 0.0 0.01 0.0 0.0,130,0.25981335559440016,0.77282006150936455,0.75943076269562326
0.0 0.02 0.06 0.01 0.04 0.0 0.0 0.0 0.02 0.0 0.01 0.0 0.04 0.0 0.24 0.0 0.0 0.0 0.01 0.08 0.01 0.04 0.01 0.0 0.0 0.01 0.0 0.01 0.04 0.0 0.02 0.04 0.0 0.12 0.02 0.03 0.01 0.34 0.01 0.04 0.0 0.0 0.0 0.01 0.0 0.0,9821,0.22067551898725804,0.83053697868350618,0.81240416298834917
