comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.02 0.04 0.0 0.0 0.04 0.06 0.0 0.0 0.0 0.04 0.0 0.05 0.05 0.0 0.06 0.02 0.01 0.2 0.0 0.08,1005,0.30101643881861395,0.60144915735393167,0.63293303162789627
0.01 0.07 0.01 0.0 0.04 0.07 0.01 0.0 0.01 0.06 0.01 0.14 0.05 0.01 0.06 0.05 0.02 0.23 0.02 0.04,424,0.25113348836261062,0.55727087098889616,0.54047843390044314
0.02 0.05 0.04 0.01 0.05 0.03 0.0 0.01 0.02 0.03 0.01 0.02 0.01 0.0 0.09 0.19 0.02 0.47 0.04 0.03,153,0.40891336115806548,0.70238806836565371,0.64975714803009554
0.0 0.01 0.06 0.07 0.02 0.05 0.0 0.02 0.05 0.01 0.0 0.01 0.02 0.0 0.05 0.06 0.03 0.25 0.01 0.0,696,0.34150522419963875,0.60125467729510573,0.60239457348166436
0.0 0.0 0.02 0.09 0.0 0.01 0.01 0.01 0.01 0.01 0.0 0.0 0.02 0.0 0.04 0.05 0.0 0.26 0.01 0.01,1541,0.47155300176240894,0.81061811443060006,0.76258736592224419
0.04 0.05 0.08 0.02 0.0 0.03 0.0 0.0 0.0 0.03 0.01 0.05 0.04 0.01 0.05 0.03 0.01 0.29 0.02 0.24,283,0.2893682294335167,0.66545450959843888,0.62964361589451379
0.03 0.05 0.02 0.03 0.0 0.02 0.03 0.0 0.0 0.0 0.02 0.16 0.09 0.02 0.01 0.03 0.09 0.14 0.01 0.01,561,0.20872555201841247,0.6203108995248241,0.5585665978282679
0.0 0.03 0.01 0.0 0.01 0.0 0.12 0.0 0.0 0.0 0.02 0.04 0.06 0.19 0.01 0.0 0.03 0.01 0.0 0.0,1810,0.36566750507562229,0.77410487915077097,0.745928402421564
0.0 0.01 0.02 0.03 0.01 0.01 0.0 0.0 0.0 0.03 0.01 0.0 0.0 0.0 0.01 0.03 0.0 0.07 0.02 0.01,5664,0.28469671689568316,0.6385401948801015,0.64395140355537206
0.0 0.02 0.05 0.07 0.01 0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.01 0.0 0.03 0.07 0.01 0.26 0.06 0.03,1138,0.40085684291839041,0.71720883565082194,0.70729534924989901
0.04 0.07 0.05 0.01 0.0 0.03 0.01 0.0 0.02 0.0 0.05 0.06 0.05 0.0 0.11 0.02 0.0 0.14 0.0 0.02,987,0.21447211268138242,0.574637896370919,0.58304816563516582
0.0 0.01 0.02 0.0 0.0 0.02 0.07 0.02 0.01 0.0 0.08 0.03 0.19 0.0 0.05 0.05 0.0 0.09 0.0 0.01,1031,0.29019072013282893,0.66313603309907077,0.65762287828228316
0.03 0.11 0.02 0.01 0.0 0.03 0.2 0.01 0.0 0.0 0.04 0.01 0.06 0.0 0.05 0.01 0.0 0.15 0.0 0.03,658,0.26292486512517405,0.68686268984806254,0.65341246283484367
0.03 0.05 0.01 0.01 0.02 0.03 0.13 0.02 0.0 0.01 0.04 0.09 0.07 0.01 0.04 0.04 0.04 0.15 0.0 0.03,544,0.18724092488901947,0.53224427642450722,0.4819059380884011
0.0 0.03 0.0 0.01 0.0 0.01 0.1 0.21 0.0 0.0 0.01 0.0 0.0 0.04 0.0 0.01 0.15 0.02 0.0 0.0,1437,0.36934291393553575,0.86306089688665621,0.79462392051452269
0.03 0.05 0.08 0.03 0.02 0.03 0.01 0.0 0.0 0.01 0.07 0.02 0.05 0.03 0.0 0.04 0.01 0.38 0.01 0.02,305,0.41537489075840422,0.64080203792560986,0.60335141161834771
0.01 0.03 0.18 0.04 0.02 0.02 0.04 0.0 0.01 0.03 0.01 0.02 0.01 0.03 0.0 0.03 0.0 0.5 0.04 0.02,199,0.47443692149863059,0.71615906725821021,0.6722307233387681
0.01 0.03 0.03 0.03 0.0 0.01 0.17 0.02 0.0 0.01 0.0 0.0 0.0 0.06 0.07 0.01 0.0 0.11 0.0 0.0,1493,0.31238841320616728,0.73706773617764454,0.70327956144409964
0.05 0.08 0.2 0.07 0.06 0.08 0.07 0.0 0.01 0.05 0.04 0.02 0.07 0.06 0.0 0.17 0.23 0.03 0.06 0.09,23,0.16175569502870826,0.47968375566425964,0.42333437151305708
0.0 0.02 0.06 0.02 0.01 0.02 0.02 0.0 0.02 0.05 0.0 0.0 0.0 0.0 0.0 0.02 0.07 0.0 0.22 0.02,1617,0.4146524671953622,0.74777106540873717,0.70645145423780209
0.07 0.04 0.04 0.0 0.01 0.22 0.03 0.0 0.01 0.02 0.02 0.01 0.04 0.04 0.0 0.03 0.03 0.0 0.32 0.01,345,0.33717142875250916,0.68922197710779431,0.65468674374216884
