Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,,0,389
53,60,,0,466
59,70,,0,65
66,86,,0,155
68,88,,0,105
168,207,,0,378
169,208,,0,129
237,292,,0,335
241,301,,0,169
242,302,,0,200
267,328,,0,111
287,351,,0,2132
301,367,,0,301
303,369,,0,104
337,408,,0,314
389,472,,0,218
393,476,,0,160
413,498,,0,213
421,509,,0,194
427,515,,0,100
453,545,,0,134
474,573,,0,82
479,578,,0,36
482,581,,0,86
496,596,,0,136
498,598,,0,112
503,604,,0,158
509,613,,0,97
537,648,,0,399
561,672,,0,609
590,708,,0,235
669,801,,0,524
677,813,,0,119
687,823,,0,110
696,832,,0,128
700,836,,0,183
732,871,,0,91
756,902,,0,69
760,908,,0,190
827,983,,0,415
835,991,,0,161
837,993,,0,64
861,1017,,0,892
863,1019,,0,203
864,1020,,0,163
865,1021,,0,160
868,1024,,0,137
869,1025,,0,247
873,1029,,0,183
892,1051,,0,123
915,1080,,0,324
972,1147,,0,219
1022,1213,,0,355
1158,1385,,0,198
1159,1386,,0,247
1160,1387,,0,400
1170,1398,,0,377
1180,1410,,0,115
1197,1432,,0,329
1199,1434,,0,119
1221,1457,,0,615
1223,1459,,0,341
1290,1537,,0,146
1350,1616,,0,218
1371,1642,,0,382
1372,1643,,0,76
1383,1654,,0,379
1384,1655,,0,449
1392,1665,,0,406
1423,1719,,0,16
1428,1728,,0,30
1522,1831,,0,37
1544,1854,,0,102
1560,1877,,0,18
1591,1915,,0,613
1601,1933,,0,145
1605,1938,,0,292
1620,1956,,0,926
1637,1974,,0,139
1638,1975,,0,133
1639,1977,,0,75
1653,1994,,0,1866
1667,2010,,0,225
1687,2033,,0,547
1725,2071,,0,97
1736,2091,,0,387
1741,2099,,0,789
1765,2130,,0,698
1779,2146,,0,284
1894,2274,,0,187
1920,2309,,0,81
1927,2316,,0,359
1943,2335,,0,792
2031,2495,,0,65
2069,2547,,0,285
2070,2548,,1,32
2115,2597,,0,304
2130,2623,,0,109
2136,2629,,0,52
2152,2648,,0,135
2254,2783,,0,119
2276,2805,,0,80
2280,2810,,0,290
2334,2877,,0,23
2338,2885,,0,1081
2361,2908,,0,242
2381,2931,,0,95
2382,2932,,0,362
2405,2956,,0,87
2418,2969,,0,149
2472,3032,,0,103
2499,3064,,0,205
2500,3065,,0,611
2501,3066,,0,387
2524,3091,,0,182
2535,3106,,0,333
2594,3178,,0,701
2596,3181,,0,333
2599,3184,,0,342
2600,3185,,0,374
2601,3187,,0,359
2604,3190,,0,367
2606,3192,,0,691
2668,3265,,0,113
2701,3301,,0,175
2703,3303,,0,353
2708,3308,,0,366
2709,3309,,0,517
2712,3312,,0,600
2714,3315,,1,435
2715,3316,,0,123
2718,3320,,0,900
2721,3324,,0,86
2722,3326,,0,543
2724,3329,,1,379
2771,3396,,0,246
2786,3420,,0,33
2831,3480,,0,93
2861,3516,,0,149
2881,3551,,0,224
2938,3611,,0,254
2956,3630,,1,35
2967,3643,,0,128
2969,3646,,0,169
2976,3654,,0,155
2997,3676,,0,529
3008,3688,,0,150
3024,3704,,0,62
3141,3837,,0,340
3142,3838,,0,225
3144,3840,,0,86
3148,3845,,0,80
3149,3846,,0,192
3174,3875,,0,143
3217,3921,,0,276
3225,3932,,0,256
3283,4000,,0,258
3345,6141,,0,335
3353,4087,,0,394
3354,4088,,0,417
3358,4092,,0,96
3393,4131,,0,82
3426,4171,,0,918
3446,4193,,0,470
3461,4214,,0,242
3464,4217,,0,103
3467,4221,,0,73
3508,4282,,0,79
3522,4297,,0,113
3533,4311,,0,157
3561,4343,,0,1178
3592,6196,,0,48
3601,4436,,0,132
3692,760,,0,20
3727,4607,,1,17
3729,4609,,1,583
3742,4624,,1,32
3745,4627,,0,343
3749,4633,,1,9
3751,4635,,1,5
3754,4638,,0,62
3772,4659,,0,102
3784,4673,,0,237
3802,4691,,0,438
3808,4697,,0,107
3809,4698,,0,72
3812,4701,,0,119
3813,4702,,0,80
3830,4719,,1,114
3831,4720,,0,90
3833,4722,,0,106
3840,4729,,0,86
3844,4734,,0,317
3848,4738,,0,325
3861,4758,,0,29
3886,4792,,0,212
3894,4801,,0,52
3918,4830,,1,87
3921,4833,,0,40
3927,4841,,0,193
3929,4843,,0,155
3937,4854,,0,57
3972,4898,,0,60
3978,4904,,0,412
3986,4914,,0,1965
4033,4976,,0,37
4069,5019,,0,82
4102,5062,,0,154
4129,5093,,0,192
4140,5105,,0,98
4256,5245,,0,356
4259,5250,,0,311
4265,5256,,0,25
4269,5261,,0,45
4305,5300,,0,309
4319,5315,,0,194
4340,5336,,0,126
4344,5340,,0,68
4349,5347,,0,268
4371,5371,,0,237
4439,5464,,0,33
4443,5469,,0,124
4463,5499,,0,356
4465,5501,,0,308
4477,5515,,0,262
4479,5518,,0,298
4482,5521,,0,159
4520,5562,,0,181
4524,5566,,0,420
4525,5567,,0,217
4526,5568,,0,158
4534,5578,,0,395
4535,5579,,0,202
4536,5580,,0,234
4537,5581,,0,175
4538,5582,,0,155
4539,5583,,0,121
4540,5584,,0,179
4543,5587,,0,63
4544,5588,,0,138
4546,5590,,0,229
4547,5591,,0,312
4548,5592,,0,65
4550,5594,,0,402
4551,5595,,0,349
4553,5597,,0,282
4554,5598,,0,111
4555,5599,,0,256
4557,5601,,0,204
4558,5602,,0,107
4560,5604,,0,115
4561,5605,,0,58
4624,5684,,0,301
4629,5689,,0,181
4631,5691,,0,110
4640,5700,,0,147
4642,5702,,0,190
4644,5705,,0,202
4648,5709,,0,180
4649,5710,,0,202
4664,5728,,0,246
4770,5869,,0,59
4780,5879,,0,269
4787,5886,,0,265
4795,5894,,1,209
4803,5903,,0,182
4818,5921,,0,97
4822,5925,,0,257
4828,5931,,0,230
4859,5970,,0,419
4871,5983,,0,60
4872,5984,,0,96
4916,6045,,0,756
4956,6117,,0,494
4957,6118,,0,471
4967,6129,,0,365
4968,6130,,0,334
4972,6135,,0,384
4974,6137,,0,358
4987,6155,,0,231
5004,6175,,0,344
5016,6188,,0,395
5017,6189,,0,395
5018,6191,,0,360
5026,6199,,0,207
5027,6201,,0,358
5028,6202,,0,448
5029,6203,,0,368
5030,6204,,0,225
5033,6207,,0,350
5035,6209,,0,183
5043,6222,,0,306
5044,6223,,0,235
5048,6229,,0,240
5051,6232,,0,193
5052,6233,,0,304
5085,6275,,0,75
5109,6301,,0,67
5111,6303,,0,108
5204,6418,,0,167
5212,6426,,0,304
5243,203068,,0,361
5274,6497,,0,123
5277,6500,,0,251
5278,6502,,0,135
5321,6548,,1,43
5324,55705,,0,123
5329,22938,,0,291
5363,6595,,0,147
5365,6597,,0,269
5366,6598,,0,173
5367,6599,,0,203
5369,6602,,0,205
5373,6606,,0,267
5400,6634,,0,221
5402,6636,,0,188
5432,6667,,0,441
5469,6714,,0,525
5497,6745,,0,99
5500,6748,,0,119
5537,6788,,0,90
5538,6789,,0,79
5539,6790,,0,297
5548,6773,,0,46
5606,6871,,0,166
5607,6872,,0,112
5612,6877,,0,51
5615,6880,,0,132
5616,6881,,0,86
5620,6885,,0,183
5629,6895,,0,116
5635,6902,,1,25
5641,6908,,0,243
5657,6925,,0,295
5679,6950,,0,289
5709,6996,,0,45
5729,7020,,0,98
5730,7021,,0,18
5731,7022,,0,21
5770,7064,,0,46
5779,7074,,0,46
5791,7086,,0,154
5832,7128,,0,88
5835,7132,,0,219
5850,7150,,0,279
5852,7153,,0,164
5855,7157,,1,1001
5856,7158,,0,175
5858,7161,,0,138
5865,7168,,0,142
5867,7170,,0,151
5874,7178,,0,54
5880,7184,,0,171
5893,7203,,0,241
5903,951475,,0,109
5949,7277,,0,215
5953,7283,,0,255
5965,7295,,0,124
5978,7311,,0,293
5980,7314,,0,256
5981,7316,,0,1647
5994,7329,,0,502
5999,7334,,0,166
6040,7381,,0,111
6043,7386,,0,132
6065,7412,,0,446
6068,7415,,0,610
6069,7416,,0,227
6071,7419,,0,166
6072,7421,,0,127
6078,7428,,0,466
6081,7431,,0,391
6147,7514,,0,1256
6153,7520,,0,233
6159,7528,,0,172
6160,7529,,0,398
6162,7531,,0,426
6163,7532,,0,542
6164,7533,,0,343
6165,7534,,0,662
6271,7709,,0,40
6356,7841,,0,40
6359,7846,,0,399
