Disease ID,Disease Name,# of Disease Nodes,# of Intermediate Nodes,Density of Disease Subgraph,Density of Disease-Intermediate Subgraph,Density of Intermediate Subgraph,Conductance of Disease Nodes,Conductance of Disease-Intermediate Nodes,Conductance of Intermediate Nodes,Conductance of Intermediate Nodes deg < 100,Mean Frac. of Intermediate-Disease Interactions
C1336708,Testicular Germ Cell Tumor,13,35,0.11538461538461539,0.1671497584541063,0.1815126050420168,0.9717425431711146,0.9758565347847324,0.9843273835437527,0.9477611940298507,0.16703296703296708
