Node ID,Protein ID,Protein Name,Disease Node,Degree
37,163882,,0,14
53,60,,1,466
250,310,,0,142
287,351,,0,2132
719,857,,0,220
1065,1280,,1,45
1076,1291,,0,17
1082,1297,,1,9
1087,1302,,1,6
1095,1311,,0,10
1216,1452,,0,141
1335,1601,,0,106
1653,1994,,0,1866
1870,2248,,1,8
1943,2335,,0,792
2201,2706,,1,30
2202,2707,,1,14
3308,4036,,1,58
3363,4099,,0,19
5764,7057,,0,54
5787,7082,,0,140
5788,7083,,0,182
5948,7276,,0,60
5953,7283,,0,255
6078,7428,,0,466
6080,7430,,0,176
6739,8452,,0,1228
7013,8772,,1,87
7037,8797,,0,32
8623,10657,,0,191
8975,11098,,0,41
15643,55333,,0,26
15663,120892,,0,154
