Node ID,Protein ID,Protein Name,Disease Node,Degree
53,60,,0,466
187,226,,0,141
288,353,,0,36
659,790,,1,131
690,826,,0,63
705,841,,0,196
760,908,,0,190
861,1017,,0,892
935,1108,,0,153
1022,1213,,0,355
1349,1615,,0,86
1383,1654,,0,379
1425,1723,,1,12
1591,1915,,0,613
1629,1965,,0,87
1653,1994,,0,1866
1712,2058,,0,247
1765,2130,,0,698
2338,2885,,0,1081
2479,3039,,0,29
2480,3040,,0,42
2483,3043,,1,42
2488,3048,,0,12
2490,3050,,0,32
2599,3184,,0,342
2650,3240,,1,31
2712,3312,,0,600
2714,3315,,0,435
2755,3376,,0,109
2937,3609,,0,463
2997,3676,,0,529
3426,4171,,0,918
3431,4176,,0,178
3782,4670,,0,400
4463,5499,,0,356
4477,5515,,0,262
4624,5684,,0,301
4647,5708,,0,250
4780,5879,,0,269
4859,5970,,0,419
4864,5976,,0,240
4972,6135,,0,384
5016,6188,,0,395
5029,6203,,0,368
5043,6222,,0,306
5620,6885,,0,183
5828,7124,,1,142
5835,7132,,0,219
5836,7133,,0,127
5855,7157,,0,1001
5882,7186,,0,509
5893,7203,,0,241
5981,7316,,0,1647
5999,7334,,0,166
6032,7372,,1,47
6060,7407,,0,88
6065,7412,,1,446
6147,7514,,0,1256
6165,7534,,0,662
6523,8131,,1,13
6739,8452,,0,1228
6792,8517,,0,465
6883,8626,,0,143
6968,8717,,0,92
6986,8737,,0,100
7851,9775,,0,451
7982,9919,,0,157
8377,10383,,0,154
8391,10399,,0,286
8548,10575,,0,188
8654,10694,,0,181
8676,10730,,0,38
8768,10856,,0,367
9117,11269,,0,172
10407,284161,,0,27
14386,53335,,1,35
16079,23118,,0,134
18728,26986,,0,504
18801,27095,,0,29
19906,4879,,1,15
