comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.05 0.05 0.09 0.0 0.08 0.09 0.13 0.35 0.0 0.01 0.25 0.17 0.07,77,0.25788097185279452,0.57276804030779349,0.49016416957992015
0.03 0.01 0.02 0.01 0.02 0.02 0.01 0.38 0.0 0.0 0.18 0.03 0.02,637,0.51962421970405792,0.80394544919317146,0.70032033263875471
0.06 0.02 0.13 0.02 0.08 0.1 0.1 0.24 0.07 0.02 0.3 0.23 0.08,61,0.20585498201098462,0.53261781467930458,0.42376398714132091
0.06 0.02 0.07 0.0 0.12 0.12 0.06 0.3 0.02 0.02 0.69 0.11 0.1,24,0.40412049786063819,0.65232626472962241,0.5734537412863806
0.0 0.04 0.04 0.02 0.0 0.0 0.02 0.05 0.0 0.3 0.05 0.24 0.0,668,0.38960138570652003,0.77215968432438309,0.69391150788243006
0.08 0.02 0.07 0.18 0.0 0.41 0.03 0.36 0.04 0.01 0.4 0.13 0.5,11,0.22569066590133335,0.58912806656978478,0.54078231210114658
0.1 0.04 0.1 0.22 0.0 0.5 0.07 0.39 0.05 0.01 0.45 0.21 0.48,9,0.19234798754950819,0.54739451663245842,0.49590374106591051
0.22 0.03 0.16 0.15 0.01 0.05 0.11 0.12 0.04 0.04 0.21 0.29 0.05,61,0.19417206523273473,0.48698913605176108,0.40692265760905078
0.12 0.19 0.07 0.16 0.01 0.13 0.11 0.02 0.01 0.01 0.46 0.1 0.12,21,0.30213958764779186,0.53057944672683111,0.466713629212827
0.01 0.0 0.14 0.08 0.0 0.11 0.1 0.06 0.09 0.02 0.18 0.1 0.1,290,0.17842280878817554,0.43416076581250468,0.39204028789081913
0.02 0.0 0.02 0.06 0.19 0.02 0.01 0.03 0.06 0.01 0.07 0.21 0.01,774,0.2859597384795185,0.64811888384070482,0.5484906400682652
0.11 0.11 0.11 0.47 0.01 0.18 0.17 0.05 0.59 0.03 0.02 0.16 0.15,11,0.2714867271277811,0.5709528133884163,0.4831935233772211
0.15 0.04 0.18 0.15 0.09 0.12 0.16 0.15 0.26 0.04 0.12 0.33 0.15,15,0.16985093205577614,0.3948552097946485,0.27122947520152618
0.07 0.02 0.07 0.16 0.0 0.52 0.41 0.03 0.36 0.04 0.01 0.34 0.17,12,0.23845074640933531,0.58801036238756188,0.54466275468528635
