Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,,0,389
51,58,,0,200
52,59,,0,95
53,60,,0,466
82,103,,0,75
117,142,,0,286
131,156,,0,101
236,291,,0,68
237,292,,0,335
238,293,,0,207
241,301,,0,169
242,302,,0,200
268,329,,0,142
287,351,,0,2132
301,367,,0,301
310,378,,0,48
337,408,,0,314
338,409,,0,366
385,467,,0,63
413,498,,0,213
453,545,,0,134
455,547,,0,38
481,580,,0,282
531,641,,0,100
549,660,,0,32
563,675,,0,90
574,688,,0,62
668,800,,0,51
669,801,,0,524
672,805,,0,174
673,808,,0,132
687,823,,0,110
698,834,,0,63
719,857,,0,220
732,871,,0,91
827,983,,0,415
839,995,,0,44
841,997,,0,73
843,999,,0,135
861,1017,,0,892
864,1020,,0,163
869,1025,,0,247
870,1026,,0,312
892,1051,,0,123
972,1147,,0,219
1004,1191,,0,123
1020,1211,,0,83
1022,1213,,0,355
1160,1387,,0,400
1170,1398,,0,377
1197,1432,,0,329
1199,1434,,0,119
1216,1452,,0,141
1221,1457,,0,615
1223,1459,,0,341
1224,1460,,0,305
1249,1487,,0,171
1256,1495,,0,90
1259,1499,,0,395
1383,1654,,0,379
1384,1655,,0,449
1422,1718,,0,20
1444,51341,,0,36
1591,1915,,0,613
1601,1933,,0,145
1620,1956,,1,926
1622,1958,,0,57
1653,1994,,0,1866
1674,2017,,0,144
1687,2033,,0,547
1697,2043,,0,32
1719,2065,,0,87
1720,2066,,0,64
1736,2091,,0,387
1741,2099,,0,789
1765,2130,,0,698
1779,2146,,0,284
1816,2185,,0,92
1850,2224,,0,44
1868,2246,,0,28
1869,2247,,0,42
1870,2248,,0,8
1872,2250,,0,6
1873,2251,,0,4
1874,2252,,0,13
1875,2253,,0,4
1882,2260,,1,79
1883,2261,,1,58
1894,2274,,0,187
2019,2475,,0,162
2069,2547,,0,285
2115,2597,,0,304
2152,2648,,0,135
2254,2783,,0,119
2276,2805,,0,80
2278,5929,,0,114
2280,2810,,0,290
2327,2869,,0,183
2330,2873,,0,68
2338,2885,,0,1081
2341,2888,,0,25
2361,2908,,0,242
2418,2969,,0,149
2458,3014,,0,307
2472,3032,,0,103
2499,3064,,0,205
2500,3065,,0,611
2501,3066,,0,387
2577,3159,,0,105
2582,3164,,0,134
2594,3178,,0,701
2596,3181,,0,333
2600,3185,,0,374
2601,3187,,0,359
2604,3190,,0,367
2605,3191,,0,222
2606,3192,,0,691
2701,3301,,0,175
2703,3303,,0,353
2704,3304,,0,91
2705,3305,,0,163
2706,3306,,0,102
2708,3308,,0,366
2709,3309,,0,517
2712,3312,,0,600
2714,3315,,0,435
2718,3320,,0,900
2722,3326,,0,543
2783,3417,,1,59
2784,3418,,0,24
2785,3419,,0,54
2786,3420,,0,33
2793,3428,,0,394
2831,3480,,0,93
2837,3486,,0,33
2849,3500,,0,88
2881,3551,,0,224
3022,3702,,0,46
3025,3705,,0,16
3036,3717,,0,136
3137,3832,,0,133
3141,3837,,0,340
3158,3856,,0,96
3164,153561,,0,7
3253,3964,,0,106
3336,4067,,0,269
3353,4087,,0,394
3354,4088,,0,417
3427,4172,,0,128
3443,4190,,0,45
3446,4193,,0,470
3461,4214,,0,242
3462,4215,,0,231
3493,4255,,1,75
3535,4313,,0,42
3561,4343,,0,1178
3594,6197,,0,89
3601,4436,,0,132
3704,4582,,0,43
3757,4641,,0,196
3795,4684,,0,33
3801,4690,,0,267
3802,4691,,0,438
3803,4692,,0,64
3844,4734,,0,317
3884,4790,,0,277
3886,4792,,1,212
3887,4793,,0,111
3986,4914,,0,1965
4129,5093,,0,192
4145,5111,,0,390
4256,5245,,0,356
4300,5295,,0,307
4301,5296,,0,144
4305,5300,,0,309
4319,5315,,0,194
4339,5335,,0,279
4340,5336,,0,126
4349,5347,,0,268
4371,5371,,0,237
4421,5442,,0,27
4442,5468,,1,167
4443,5469,,0,124
4477,5515,,0,262
4479,5518,,0,298
4480,5519,,0,106
4481,5520,,0,86
4488,5527,,0,43
4516,5557,,0,37
4520,5562,,0,181
4524,5566,,0,420
4534,5578,,0,395
4536,5580,,0,234
4539,5583,,0,121
4540,5584,,0,179
4543,5587,,0,63
4547,5591,,0,312
4550,5594,,0,402
4551,5595,,0,349
4555,5599,,0,256
4556,5600,,0,93
4557,5601,,0,204
4560,5604,,0,115
4566,5610,,0,121
4568,5612,,0,21
4646,5707,,0,135
4649,5710,,0,202
4681,5747,,0,200
4683,5753,,0,34
4694,5770,,0,142
4787,5886,,0,265
4802,5902,,0,48
4822,5925,,0,257
4828,5931,,0,230
4847,5955,,0,60
4859,5970,,0,419
4871,5983,,0,60
4872,5984,,0,96
4956,6117,,0,494
4957,6118,,0,471
4963,6124,,0,326
4966,6128,,0,408
4969,6132,,0,348
4988,6156,,0,238
5016,6188,,0,395
5022,6195,,0,115
5033,6207,,0,350
5036,6210,,0,333
5052,6233,,0,304
5072,6256,,0,156
5085,6275,,0,75
5092,6282,,0,26
5204,6418,,0,167
5243,203068,,0,361
5247,6464,,0,277
5277,6500,,0,251
5365,6597,,0,269
5419,6654,,0,92
