comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0,4393,1.0,1.0,0.94117647058823528
0.0 0.01 0.04 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.03 0.0 0.01,854,0.36459898023618242,0.68097475324827894,0.71572296214478048
0.0 0.03 0.05 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0,1989,0.41441663592043371,0.81240240347256365,0.80607339368683828
0.0 0.08 0.02 0.01 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0,1127,0.54415828720467163,0.82551673270412218,0.81599098027381878
0.0 0.0 0.01 0.01 0.0 0.0 0.01 0.0 0.02 0.01 0.0 0.0 0.01 0.02 0.1 0.0 0.01,470,0.49855728327518517,0.6890901886526607,0.71957297329016656
0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0,2230,0.73035965537149938,1.0,0.90240864888037475
0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0,7303,0.76111304311707872,1.0,0.91307212271965632
0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,9894,1.0,1.0,0.94117647058823528
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,3815,0.4285548068607829,0.8185632965237063,0.80114848248211801
0.0 0.01 0.0 0.03 0.02 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,10633,0.55037540405946161,1.0,0.88827945930111318
0.0 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,324,0.30082226472064799,0.85395304773205338,0.78951047944779695
0.0 0.03 0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.06,10057,0.5,1.0,0.88235294117647056
0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,940,0.41309415471159167,1.0,0.85168028989820876
0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.07 0.0 0.0,180,0.66014737089673448,1.0,0.88131537493148193
0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.2 0.0 0.0,133,0.25366357057106759,0.62566128543233701,0.68570559514133156
0.03 0.05 0.01 0.01 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.02 0.07 0.0 0.0,599,0.58935063177674341,0.94705349940885475,0.87030905993707908
