Node ID,Protein ID,Protein Name,Disease Node,Degree
284,348,APOE,0,70
729,867,CBL,0,276
818,972,CD74,0,51
1653,1994,ELAVL1,0,1866
2356,2903,GRIN2A,1,38
2375,2923,PDIA3,0,144
2542,3113,HLA-DPA1,1,87
2543,3115,HLA-DPB1,1,32
2650,3240,HP,1,31
2802,3439,IFNA1,1,8
2803,3440,IFNA2,1,7
2805,3442,IFNA5,0,16
2814,3454,IFNAR1,0,30
2815,3455,IFNAR2,1,21
2816,3456,IFNB1,1,18
2817,3458,IFNG,1,11
2818,3459,IFNGR1,1,21
2819,3460,IFNGR2,0,9
2917,3588,IL10RB,1,7
2981,3659,IRF1,0,58
2983,3661,IRF3,0,90
2987,3665,IRF7,0,54
3035,3716,JAK1,0,116
3295,4015,LOX,1,16
3297,4017,LOXL2,1,18
3844,4734,NEDD4,0,317
4859,5970,RELA,0,419
5521,6772,STAT1,0,225
5997,7332,UBE2L3,1,143
8373,10379,IRF9,0,30
9408,1548,CYP2A6,1,3
13010,51162,EGFL7,0,33
19278,6554,SLC10A1,1,1
