comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.04 0.0,6718,0.42890796312162499,1.0,0.87095089691636474
0.0 0.0 0.0 0.21 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.01 0.09 0.0,1150,0.63133274984546717,0.95994920937547645,0.89519570519485359
0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.06 0.0,8821,0.61896404374955982,0.90088727934247204,0.85926866382288991
0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0,7513,0.5,1.0,0.90476190476190477
0.0 0.29 0.0 0.0 0.02 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.01 0.01 0.0 0.0 0.09 0.0,492,0.6296956177192583,0.94114926401019516,0.87950656443206432
0.0 0.01 0.0 0.01 0.01 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.02 0.03 0.02 0.02 0.0 0.0 0.15 0.0,1755,0.5420646880797898,0.78576297048357635,0.79039915560955587
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,9508,1.0,1.0,0.95238095238095233
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0,13041,1.0,1.0,0.95238095238095233
0.02 0.0 0.0 0.0 0.01 0.01 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.14 0.0,2570,0.60519833670208156,0.90705385990838083,0.86254367232475393
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.85 0.0 0.0 0.0 0.0 0.03 0.0,29,0.97101517769376045,1.0,0.94962049311369146
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,7602,0.65980372811422638,1.0,0.91998130743945017
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.04 0.0,1740,0.83244618057988218,1.0,0.92455117769348927
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.01 0.01 0.0 0.0 0.24 0.0,2986,0.79135910297682643,0.96614496951447704,0.90872597770743702
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,1060,0.53353624224472396,0.85727350213160336,0.82430344835053293
0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.01 0.0 0.01 0.0 0.17 0.0,747,0.79503437889987916,0.89925405788213697,0.86959767431482771
0.0 0.0 0.0 0.0 0.02 0.03 0.0 0.0 0.01 0.19 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.01,10216,0.46775528569455155,0.88721306582562731,0.83656790965350147
0.01 0.01 0.01 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.01 0.01 0.0 0.0 0.01 0.31 0.0,11382,0.6049815014371448,1.0,0.895395951879976
0.0 0.0 0.0 0.0 0.01 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.01 0.0 0.0 0.01 0.0,8436,0.74225588096980866,1.0000000000000002,0.91556036394806795
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.04 0.0,67,0.23077673701314455,0.63204380223422918,0.63138538881144002
0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.08 0.0,4450,0.80706895026196224,1.0,0.93400656669161541
