Node ID,Protein ID,Protein Name,Disease Node,Degree
60,71,,0,187
117,142,,0,286
237,292,,0,335
238,293,,0,207
263,324,,0,301
269,330,,0,87
301,367,,0,301
533,643,,1,17
561,672,,0,609
590,708,,0,235
659,790,,0,131
669,801,,0,524
672,805,,0,174
673,808,,0,132
685,821,,0,208
729,867,,0,276
767,915,,1,17
787,940,,0,22
788,941,,1,7
801,954,,1,13
847,1003,,1,23
892,1051,,0,123
972,1147,,0,219
1022,1213,,0,355
1028,1232,,0,22
1039,1244,,1,47
1158,1385,,0,198
1159,1386,,0,247
1160,1387,,0,400
1221,1457,,0,615
1225,1462,,0,29
1259,1499,,0,395
1383,1654,,0,379
1384,1655,,0,449
1496,1803,,0,23
1523,1832,,0,114
1552,1869,,0,142
1576,5777,,0,123
1591,1915,,0,613
1620,1956,,0,926
1653,1994,,0,1866
1687,2033,,0,547
1741,2099,,0,789
1920,2309,,0,81
2059,2534,,0,410
2300,2833,,0,15
2338,2885,,0,1081
2361,2908,,0,242
2466,3024,,0,173
2500,3065,,0,611
2501,3066,,0,387
2524,3091,,1,182
2577,3159,,0,105
2582,3164,,0,134
2599,3184,,0,342
2701,3301,,0,175
2703,3303,,0,353
2705,3305,,0,163
2708,3308,,0,366
2709,3309,,0,517
2710,3310,,0,81
2712,3312,,0,600
2718,3320,,0,900
2722,3326,,0,543
2764,3385,,1,11
2818,3459,,0,21
2835,3484,,1,14
2841,3490,,0,15
2881,3551,,0,224
2888,3559,,0,29
2904,3575,,1,104
2921,3592,,1,7
2923,3594,,0,20
2924,3595,,0,8
2953,3627,,1,9
2981,3659,,0,58
3035,3716,,0,116
3036,3717,,0,136
3037,3718,,0,94
3043,3725,,0,408
3046,3728,,0,147
3157,3855,,1,20
3295,4015,,1,16
3297,4017,,1,18
3336,4067,,0,269
3561,4343,,0,1178
3600,4435,,0,19
3628,4478,,0,148
3704,4582,,0,43
3745,4627,,0,343
3746,4628,,0,99
3753,4637,,0,143
3884,4790,,1,277
3927,4841,,0,193
3934,4851,,0,211
4255,5244,,1,3
4297,5292,,0,55
4300,5295,,0,307
4333,5329,,0,113
4387,163486,,1,3
4534,5578,,0,395
4547,5591,,0,312
4550,5594,,0,402
4551,5595,,0,349
4555,5599,,0,256
4566,5610,,0,121
4625,5685,,0,119
4642,5702,,0,190
4654,5716,,0,88
4694,5770,,0,142
4704,5781,,0,175
4822,5925,,0,257
4859,5970,,0,419
4966,6128,,0,408
4988,6156,,0,238
5016,6188,,0,395
5028,6202,,0,448
5117,6310,,0,303
5152,6352,,1,47
5243,203068,,0,361
5247,6464,,0,277
5289,6513,,0,29
5298,6522,,1,25
5432,6667,,0,441
5445,6688,,0,59
5446,6689,,1,23
5469,6714,,0,525
5494,6741,,0,125
5521,6772,,0,225
5523,6774,,0,292
5524,6775,,1,26
5525,6776,,0,106
5620,6885,,0,183
5835,7132,,1,219
5855,7157,,0,1001
5885,7189,,0,552
5950,7278,,0,76
5967,7297,,1,94
5981,7316,,0,1647
5994,7329,,0,502
6005,7341,,0,258
6068,7415,,0,610
6080,7430,,0,176
6081,7431,,0,391
6147,7514,,0,1256
6163,7532,,0,542
6167,7536,,0,265
6665,8349,,0,207
6792,8517,,0,465
6867,8607,,0,279
6904,8648,,0,122
7005,8761,,0,142
7077,8841,,0,238
7267,9093,,0,92
7284,9112,,0,128
7547,9429,,1,21
7632,9530,,0,137
7634,9532,,0,125
7836,9759,,0,203
8064,10013,,0,259
8065,10014,,0,370
8185,10155,,0,256
8212,10189,,0,252
8287,10273,,0,258
8376,10382,,0,103
8391,10399,,0,286
8402,10412,,1,47
8442,10456,,0,131
8467,10482,,0,1153
8477,10492,,0,459
8514,10537,,1,23
8597,10627,,0,66
8768,10856,,0,367
8881,10987,,0,828
9027,11160,,0,99
9477,77579,,0,141
9717,123264,,1,2
9855,12914,,0,19
13587,84617,,0,66
13656,84708,,0,497
13939,150684,,0,63
14072,3313,,0,264
14157,347733,,0,95
14339,20479,,0,58
14580,3593,,1,6
14790,54165,,0,243
14961,152789,,0,21
15324,54971,,0,173
15869,55662,,0,46
16228,23274,,1,2
17712,113457,,0,50
17890,4283,,1,27
18085,25942,,0,254
18784,92609,,0,89
19323,200931,,1,1
20114,29817,,0,6
20227,29979,,0,283
20251,30011,,0,292
21060,10763,,0,61
