comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.0 0.0 0.0 0.01 0.01 0.01 0.0 0.01 0.0 0.0 0.0,5719,0.345838236818371,0.58808877720521069,0.66288969338480652
0.0 0.05 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0,4445,0.82009554867864276,1.0,0.88668259144644046
0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0,4054,0.77714082554353292,1.0,0.87952347092392213
0.01 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.03 0.0 0.0,611,0.70941466481615789,0.95795038630090268,0.86122750851951013
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,8666,0.53985941085087785,0.85846077316020597,0.81638669733518066
0.01 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,1569,0.54972375452003064,0.74231350029635257,0.78616931240553067
0.02 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.01,12782,1.0,1.0,0.91666666666666663
0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,9578,0.53922075978927131,0.85696360079870304,0.81603072676466237
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,2816,0.3054300068957333,0.57544429285579757,0.69625000156690853
0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0,6700,0.56279980291183795,1.0,0.84379996715197303
0.0 0.0 0.0 0.02 0.0 0.0 0.02 0.0 0.0 0.01 0.02 0.0,9507,1.0,1.0,0.91666666666666663
