comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.05 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,6074,0.84109068318829561,1.0,0.88019830603423554
0.02 0.0 0.0 0.01 0.0 0.0 0.0 0.02 0.01 0.0 0.0,1831,0.26817156784812868,0.51544783736427213,0.50277733092865684
0.0 0.02 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,1948,0.85624270140095016,1.0,0.8829532184365364
0.01 0.01 0.07 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0,1957,0.60733902234675496,0.7982679155084631,0.78288053183343453
0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0,9088,0.65517640989667447,1.0,0.84639571089030441
0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,14431,1.0,1.0,0.90909090909090906
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,6364,0.57900803302895731,1.0,0.83254691509617407
0.0 0.02 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0,8350,0.81105377181181881,1.0,0.8747370494203307
0.0 0.03 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0,9888,0.86923548759323943,1.0,0.88531554319877082
0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,12904,1.0,1.0,0.90909090909090906
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02,8376,0.51345600540619296,0.85487008066143,0.7942411065577496
