Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
287,351,APP,0,2132,
537,648,BMI1,0,399,
1549,1859,DYRK1A,1,76,4888.0
1589,1911,PHC1,1,43,2070.0
1653,1994,ELAVL1,0,1866,
3354,4088,SMAD3,0,417,
3986,4914,NTRK1,0,1965,
4730,5813,PURA,1,38,9915.0
4822,5925,RB1,0,257,
6147,7514,XPO1,0,1256,
6159,7528,YY1,0,172,
6564,8208,CHAF1B,1,54,445.0
6614,8290,HIST3H3,0,254,
6666,8350,HIST1H3A,0,309,
6752,8467,SMARCA5,0,215,
6817,8543,LMO4,0,135,
7939,9871,SEC24D,1,28,18926.0
9626,12412,,0,150,
10091,79005,SCNM1,0,148,
11990,147687,ZNF417,0,134,
12186,7114,TMSB4X,0,53,
12553,116115,ZNF526,1,70,4897.0
12614,83444,INO80B,0,79,
13061,83987,CCDC8,0,547,
14843,283635,FAM177A1,1,27,18874.0
15055,54617,INO80,1,35,7279.0
15063,57102,C12orf4,1,3,10109.0
15468,55138,FAM90A1,0,134,
16241,23291,FBXW11,0,403,
16402,23466,CBX6,0,61,
16404,23468,CBX5,0,198,
17316,57511,COG6,1,73,4600.0
18535,92154,MTSS1L,1,3,10469.0
18909,27245,AHDC1,1,14,667.0
19379,93649,MYOCD,1,18,13041.0
