Node ID,Protein ID,Protein Name,Disease Node,Degree
21,26,AOC1,0,54
101,124,ADH1A,0,26
102,125,ADH1B,0,31
103,126,ADH1C,0,30
104,127,ADH4,0,25
105,128,ADH5,0,42
106,130,ADH6,0,30
107,131,ADH7,0,26
177,216,ALDH1A1,0,44
178,217,ALDH2,0,80
179,218,ALDH3A1,0,54
180,219,ALDH1B1,0,83
181,220,ALDH1A3,0,45
182,221,ALDH3B1,0,77
183,222,ALDH3B2,0,48
184,223,ALDH9A1,0,58
185,224,ALDH3A2,0,106
213,267,AMFR,0,113
254,314,AOC2,0,43
255,316,AOX1,0,24
270,331,XIAP,0,164
416,501,ALDH7A1,0,75
700,836,CASP3,0,183
1055,1268,CNR1,1,8
1096,1312,COMT,0,39
1197,1432,MAPK14,0,329
1373,1644,DDC,0,33
1518,1827,RCAN1,1,35
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1798,2166,FAAH,1,3
2169,2668,GDNF,1,17
2499,3064,HTT,1,205
2526,3093,UBE2K,0,107
2535,3106,HLA-B,0,333
2592,3176,HNMT,0,14
2718,3320,HSP90AA1,0,900
2722,3326,HSP90AB1,0,543
2976,3654,IRAK1,0,155
3390,4128,MAOA,1,45
3391,4129,MAOB,1,51
3462,4215,MAP3K3,0,231
3566,4353,MPO,0,12
4018,4953,ODC1,0,24
4027,4968,OGG1,1,10
4394,5409,PNMT,0,11
4551,5595,MAPK3,0,349
4925,6059,ABCE1,0,243
5111,6303,SAT1,0,108
5291,6515,SLC2A3,1,5
5432,6667,SP1,0,441
5478,6723,SRM,0,35
5549,137872,ADHFE1,0,24
5560,6817,SULT1A1,0,55
5561,6818,SULT1A3,0,16
5855,7157,TP53,0,1001
5882,7186,TRAF2,0,509
5885,7189,TRAF6,0,552
5981,7316,UBC,0,1647
6201,6799,SULT1A2,0,15
6612,8288,EPX,0,11
6895,8639,AOC3,0,47
6914,8659,ALDH4A1,0,59
7088,8854,ALDH1A2,0,41
7303,9131,AIFM1,1,92
7633,9531,BAG3,0,493
8881,10987,COPS5,0,828
9613,3067,HDC,0,10
10278,51447,IP6K2,1,14
13905,112483,SAT2,0,15
14394,118881,COMTD1,0,69
14949,54472,TOLLIP,0,124
15255,284273,ZADH2,0,31
15412,69253,,0,60
16691,56616,DIABLO,1,54
17006,57085,AGTRAP,0,121
