comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.01 0.0 0.0 0.02 0.01 0.12 0.04 0.0 0.07,584,0.46390412750951981,0.73011413424932248,0.6525882443113582
0.02 0.0 0.02 0.0 0.0 0.04 0.0 0.0 0.02,4738,0.38934685542770681,0.61065314457229303,0.62932431860375093
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01,15603,1.0,1.0,0.88888888888888884
0.0 0.01 0.0 0.0 0.0 0.09 0.02 0.01 0.03,1812,0.57131587899628167,0.74875852060149428,0.69173502401481501
0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03,12027,0.58578643762690497,1.0,0.79684143058375667
0.02 0.0 0.0 0.01 0.0 0.0 0.01 0.01 0.01,10069,0.32875108602899988,0.57592288475834119,0.55124374567681833
0.05 0.01 0.0 0.06 0.0 0.0 0.04 0.01 0.18,124,0.51466480554682126,0.69191191241203087,0.66007935477098678
0.03 0.0 0.0 0.03 0.0 0.0 0.07 0.02 0.12,480,0.45379474237517597,0.71573953737583973,0.64707522366852921
0.0 0.0 0.0 0.01 0.0 0.0 0.02 0.02 0.02,7833,0.3240481897702413,0.61835284107211808,0.614560013849617
0.03 0.0 0.0 0.02 0.01 0.0 0.16 0.06 0.01,165,0.55257249557910493,0.75886139180529311,0.65954421441699496
