Node ID,Protein ID,Protein Name,Disease Node,Degree
51,58,,0,200
166,204,,0,51
168,207,,1,378
169,208,,0,129
187,226,,0,141
216,270,,1,10
263,324,,0,301
270,331,,0,164
287,351,,0,2132
301,367,,0,301
337,408,,0,314
482,581,,0,86
495,595,,0,112
502,602,,0,52
561,672,,0,609
574,688,,0,62
669,801,,0,524
700,836,,0,183
746,890,,0,140
752,898,,0,83
843,999,,0,135
861,1017,,0,892
870,1026,,0,312
891,1050,,0,132
972,1147,,0,219
976,1152,,0,83
1158,1385,,0,198
1160,1387,,0,400
1180,1410,,0,115
1221,1457,,0,615
1223,1459,,0,341
1224,1460,,0,305
1249,1487,,0,171
1259,1499,,1,395
1260,1500,,0,62
1356,1622,,0,25
1369,1639,,0,254
1384,1655,,0,449
1479,1786,,0,109
1545,1855,,0,72
1546,1856,,0,141
1547,1857,,0,192
1552,1869,,0,142
1573,1892,,0,98
1603,1936,,0,166
1604,1937,,0,173
1620,1956,,0,926
1626,1962,,0,113
1640,1978,,0,58
1653,1994,,0,1866
1668,2011,,0,103
1680,2023,,0,361
1682,2026,,0,93
1683,2027,,0,52
1687,2033,,0,547
1741,2099,,0,789
1765,2130,,0,698
1779,2146,,0,284
1803,2171,,0,49
1807,2175,,0,87
1894,2274,,0,187
1919,2308,,0,76
1920,2309,,0,81
1929,2318,,0,100
1944,493856,,0,23
2019,2475,,0,162
2048,2521,,0,354
2115,2597,,0,304
2184,2688,,1,89
2381,2931,,0,95
2382,2932,,1,362
2499,3064,,0,205
2524,3091,,0,182
2582,3164,,0,134
2588,3172,,0,106
2594,3178,,0,701
2695,3295,,0,72
2708,3308,,0,366
2712,3312,,0,600
2718,3320,,0,900
2722,3326,,0,543
2728,3337,,0,105
2830,3479,,1,21
2881,3551,,0,224
2938,3611,,0,254
2983,3661,,0,90
3046,3728,,0,147
3071,3757,,1,31
3232,3939,,0,167
3236,3945,,0,157
3311,4040,,0,42
3353,4087,,0,394
3354,4088,,0,417
3355,4089,,0,302
3358,4092,,0,96
3397,4137,,0,135
3446,4193,,0,470
3513,4287,,0,103
3521,4296,,0,44
3528,4303,,0,29
3600,4435,,0,19
3704,4582,,0,43
3727,4607,,0,17
3869,4771,,0,68
3878,4780,,0,82
3884,4790,,0,277
3934,4851,,0,211
3978,4904,,0,412
3986,4914,,0,1965
4084,5037,,0,67
4129,5093,,0,192
4188,5162,,0,67
4275,5268,,0,56
4300,5295,,0,307
4305,5300,,0,309
4319,5315,,0,194
4450,5478,,0,116
4459,5494,,0,55
4463,5499,,0,356
4477,5515,,0,262
4486,5525,,0,47
4491,5530,,0,87
4524,5566,,0,420
4525,5567,,0,217
4526,5568,,0,158
4534,5578,,0,395
4535,5579,,0,202
4538,5582,,0,155
4543,5587,,0,63
4546,5590,,0,229
4547,5591,,0,312
4550,5594,,0,402
4551,5595,,0,349
4555,5599,,0,256
4557,5601,,0,204
4563,5607,,0,44
4609,5663,,0,137
4649,5710,,0,202
4664,5728,,0,246
4681,5747,,0,200
4691,5764,,0,107
4694,5770,,0,142
4704,5781,,0,175
4959,6120,,0,54
5025,6198,,0,83
5072,6256,,0,156
5277,6500,,0,251
5382,6615,,0,73
5389,6622,,0,390
5391,6624,,0,71
5412,6647,,1,199
5417,6652,,0,66
5432,6667,,0,441
5469,6714,,0,525
5539,6790,,0,297
5559,55749,,0,62
5725,7015,,0,88
5729,7020,,0,98
5791,7086,,0,154
5793,7088,,0,142
5852,7153,,0,164
5857,7159,,0,184
5882,7186,,0,509
5923,7248,,0,119
5924,7249,,0,72
5946,7274,,1,22
5981,7316,,0,1647
5986,7321,,0,278
5987,7322,,0,257
5988,7323,,0,229
6008,7345,,0,63
6035,7375,,0,88
6078,7428,,0,466
6081,7431,,0,391
6147,7514,,0,1256
6162,7531,,0,426
6163,7532,,0,542
6165,7534,,0,662
6359,7846,,0,399
6583,8239,,0,139
6630,8312,,0,85
6631,8313,,0,58
6710,8409,,0,59
6739,8452,,0,1228
6741,8454,,0,763
6792,8517,,0,465
6828,8554,,0,191
6843,8570,,0,99
7064,8826,,0,284
7084,8850,,0,206
7165,8945,,0,353
7243,9063,,0,204
7275,9101,,0,82
7705,9618,,0,152
7821,9743,,0,50
7836,9759,,0,203
8034,9978,,0,195
8064,10013,,0,259
8287,10273,,0,258
8368,10370,,1,22
8860,10963,,0,162
8881,10987,,0,828
8921,11034,,0,103
8986,11112,,0,12
9038,11171,,0,103
9095,11244,,0,67
9158,11331,,0,325
9456,12005,,0,4
9545,253260,,0,74
10253,79257,,0,5
10412,79577,,0,107
10734,79960,,0,32
11984,114907,,1,16
13377,51569,,0,80
13632,84676,,1,95
13939,150684,,0,63
14072,3313,,0,264
15159,153090,,0,35
15508,55182,,0,13
15616,55299,,0,167
15803,22826,,0,178
15818,55611,,0,94
15893,22919,,0,177
16083,23122,,0,44
16196,23239,,0,30
16241,23291,,0,403
16275,23327,,0,192
16354,23411,,0,261
16565,23647,,0,67
16616,154796,,0,133
17648,90780,,0,23
17951,25776,,0,19
18080,25937,,1,34
18181,26060,,0,75
18476,26524,,0,158
18805,27101,,0,83
19879,4869,,0,746
21211,64837,,0,74
21378,65125,,0,217
