comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.01 0.08 0.06 0.23 0.0 0.72 0.7 0.13 0.41 0.26 0.24 0.7 0.67 0.0 0.69 0.0 0.67 0.71 0.73 0.74 0.79 0.7 0.7 0.69 0.74 0.67,14,0.065289670345243467,0.30843775862664491,0.34462527715387459
0.05 0.05 0.0 0.05 0.0 0.05 0.05 0.0 0.05 0.05 0.05 0.05 0.05 0.0 0.05 0.0 0.05 0.06 0.05 0.1 0.1 0.05 0.05 0.08 0.05 0.05,156,0.082106072663268817,0.32419418032787634,0.27019329737206887
0.19 0.03 0.1 0.22 0.0 0.18 0.15 0.0 0.12 0.18 0.06 0.16 0.11 0.0 0.14 0.0 0.11 0.15 0.14 0.22 0.16 0.15 0.16 0.11 0.22 0.11,89,0.069108865028103816,0.32400231106890465,0.30599001700596873
0.13 0.0 0.1 0.1 0.0 0.09 0.09 0.0 0.03 0.06 0.03 0.13 0.09 0.0 0.09 0.0 0.09 0.09 0.09 0.13 0.1 0.09 0.13 0.12 0.13 0.09,109,0.065971740961676323,0.32985870480838164,0.32670118654590652
0.32 0.02 0.13 0.06 0.0 0.33 0.25 0.0 0.13 0.18 0.08 0.3 0.25 0.0 0.27 0.0 0.25 0.29 0.31 0.34 0.34 0.27 0.28 0.25 0.32 0.27,59,0.064634102355168963,0.3126284614001863,0.32832390461170324
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,28,0.060675591311354374,0.30170055632104087,0.34025085883648853
0.68 0.01 0.07 0.04 0.23 0.0 0.67 0.12 0.43 0.19 0.25 0.63 0.65 0.0 0.68 0.0 0.65 0.67 0.68 0.66 0.68 0.65 0.64 0.64 0.66 0.65,13,0.061768063468164942,0.3026028651725215,0.34395866101410932
0.76 0.01 0.07 0.04 0.2 0.0 0.76 0.14 0.44 0.2 0.28 0.73 0.73 0.0 0.73 0.0 0.71 0.74 0.73 0.73 0.73 0.73 0.71 0.71 0.73 0.71,58,0.055321147088509062,0.2766057354425453,0.30460893477961892
0.33 0.0 0.0 0.0 0.0 0.0 0.33 0.33 0.33 0.03 0.33 0.33 0.33 0.0 0.33 0.0 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33,50,0.063487248342722694,0.29763070080531923,0.3284260019065588
0.51 0.02 0.06 0.01 0.11 0.0 0.56 0.51 0.16 0.15 0.27 0.49 0.49 0.0 0.5 0.0 0.49 0.51 0.51 0.53 0.49 0.51 0.47 0.47 0.52 0.49,62,0.082887263684600462,0.33769827393672375,0.34584546596192167
