Node ID,Protein ID,Protein Name,Disease Node,Degree
174,213,,1,200
261,322,,0,95
287,351,,0,2132
290,355,,1,121
291,356,,1,108
316,387,,0,185
325,396,,0,100
380,462,,1,17
449,540,,1,15
527,637,,0,62
548,659,,0,79
579,695,,0,123
672,805,,0,174
679,815,,0,167
680,816,,0,90
681,817,,0,86
682,818,,0,101
690,826,,0,63
695,831,,1,51
700,836,,0,183
704,840,,0,86
705,841,,0,196
707,843,,0,49
719,857,,0,220
729,867,,0,276
751,896,,0,60
818,972,,1,51
827,983,,0,415
842,998,,0,305
843,999,,0,135
972,1147,,0,219
1004,1191,,0,123
1159,1386,,0,247
1170,1398,,0,377
1180,1410,,0,115
1197,1432,,0,329
1205,1440,,1,3
1223,1459,,0,341
1259,1499,,0,395
1273,1514,,0,45
1350,1616,,0,218
1453,1756,,0,57
1523,1832,,0,114
1600,5783,,0,39
1620,1956,,0,926
1622,1958,,0,57
1653,1994,,0,1866
1661,2002,,0,63
1687,2033,,0,547
1741,2099,,0,789
1751,2113,,0,127
1865,2243,,0,46
1943,2335,,0,792
2059,2534,,0,410
2069,2547,,0,285
2143,2638,,1,18
2172,2671,,1,21
2280,2810,,0,290
2338,2885,,0,1081
2361,2908,,0,242
2517,3082,,1,19
2583,23019,,0,87
2650,3240,,0,31
2668,3265,,0,113
2709,3309,,0,517
2714,3315,,0,435
2841,3490,,0,15
2949,3623,,0,10
2950,3624,,1,19
2956,3630,,1,35
2997,3676,,0,529
3043,3725,,0,408
3142,3838,,0,225
3154,3852,,0,74
3155,3853,,0,63
3158,3856,,1,96
3162,3860,,0,72
3167,3866,,0,154
3168,3868,,0,99
3174,3875,,1,143
3181,3884,,0,76
3225,3932,,0,256
3308,4036,,0,58
3336,4067,,0,269
3353,4087,,0,394
3416,4157,,0,45
3461,4214,,0,242
3475,4233,,0,83
3522,4297,,0,113
3628,4478,,0,148
3801,4690,,0,267
3929,4843,,0,155
4300,5295,,0,307
4314,5310,,0,41
4325,5321,,0,52
4339,5335,,0,279
4396,5411,,0,146
4460,5495,,0,61
4534,5578,,0,395
4536,5580,,0,234
4537,5581,,0,175
4550,5594,,0,402
4551,5595,,0,349
4553,5597,,0,282
4555,5599,,1,256
4557,5601,,0,204
4560,5604,,0,115
4561,5605,,0,58
4795,5894,,0,209
4812,5914,,0,145
4822,5925,,0,257
4855,5966,,0,389
4859,5970,,0,419
5026,6199,,0,207
5142,6341,,1,5
5178,6383,,0,58
5247,6464,,0,277
5432,6667,,0,441
5469,6714,,0,525
5516,6767,,0,66
5620,6885,,0,183
5788,7083,,0,182
5827,7123,,0,19
5828,7124,,1,142
5835,7132,,0,219
5836,7133,,0,127
5882,7186,,0,509
5952,7280,,0,125
5965,7295,,0,124
6005,7341,,0,258
6065,7412,,0,446
6080,7430,,0,176
6094,7448,,0,99
6156,7525,,0,156
6160,7529,,0,398
6162,7531,,0,426
6163,7532,,0,542
6165,7534,,0,662
6168,7538,,0,71
6401,7917,,0,302
6463,8029,,0,15
6560,8202,,0,134
6669,8353,,0,240
6792,8517,,0,465
6861,8601,,0,71
6968,8717,,0,92
6977,8726,,0,483
6986,8737,,0,100
7013,8772,,0,87
7035,8795,,0,58
7073,8837,,0,65
7355,9191,,0,36
7455,9318,,0,125
7526,9402,,0,64
7544,9425,,0,58
7560,9448,,0,69
7577,9467,,0,23
7741,9657,,0,213
7982,9919,,0,157
7986,9924,,0,343
8067,10016,,0,121
8090,10049,,0,58
8202,10174,,0,156
8443,10457,,1,5
8454,10468,,1,17
8519,10542,,0,54
8867,10971,,0,464
8881,10987,,0,828
9028,11161,,0,78
9034,11167,,0,17
9840,2147,,0,47
11294,375791,,0,568
12577,50618,,0,94
13061,83987,,0,547
13300,84260,,0,80
13628,84669,,0,34
14761,3557,,1,7
14978,54507,,0,258
15309,54955,,0,123
15509,55183,,0,160
15991,55791,,0,161
16142,23181,,0,37
16157,23197,,0,192
16308,23363,,0,619
17995,25828,,0,94
18049,25898,,0,87
18060,25913,,0,215
18323,26260,,0,193
18631,125115,,0,378
19427,388677,,0,371
19581,94097,,0,5
19808,29079,,0,368
20166,29904,,0,53
21354,65084,,0,15
21518,5443,,1,23
