comps,comp_ranking,top_comp_share,top_0.2comp_share,comp_GINI
0.0 0.11 0.08 0.0 0.01 0.01 0.0 0.02 0.16 0.05 0.0 0.0 0.01 0.0 0.07 0.0 0.0 0.0 0.0 0.0 0.01 0.01 0.0,902,0.29957316077556168,0.88004758066157029,0.77539928160323379
0.0 0.04 0.01 0.0 0.0 0.0 0.01 0.0 0.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.49,210,0.57667354047317798,0.98644529246086932,0.90541707507653135
0.21 0.03 0.08 0.0 0.0 0.01 0.0 0.01 0.05 0.01 0.0 0.0 0.01 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01,1215,0.43531071334524385,0.91122569882638849,0.8182183071118061
0.03 0.0 0.02 0.04 0.0 0.03 0.0 0.01 0.37 0.07 0.0 0.0 0.06 0.0 0.08 0.0 0.05 0.0 0.0 0.01 0.0 0.01 0.02,99,0.46278733652614551,0.78026777858885155,0.74356634418043843
0.0 0.0 0.0 0.09 0.0 0.04 0.0 0.01 0.06 0.06 0.0 0.0 0.04 0.0 0.04 0.0 0.03 0.01 0.0 0.0 0.0 0.0 0.01,1681,0.2280077641022375,0.74506835500193946,0.71299524735026421
0.03 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.08 0.01 0.0 0.0 0.01 0.02 0.02 0.0 0.01 0.0 0.0 0.0 0.04 0.0 0.0,5015,0.35542857756066343,0.81990418954756783,0.76884913406830702
0.01 0.0 0.01 0.09 0.05 0.0 0.01 0.21 0.09 0.06 0.0 0.01 0.04 0.01 0.05 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0,533,0.32660162657761732,0.78154020087418274,0.74004168423247285
0.0 0.02 0.0 0.02 0.0 0.0 0.02 0.0 0.03 0.0 0.0 0.0 0.01 0.0 0.01 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0,8520,0.21458936650757207,0.79477777743588618,0.74691787433667578
0.03 0.0 0.01 0.05 0.02 0.0 0.36 0.0 0.06 0.03 0.0 0.0 0.02 0.01 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,671,0.58289393776196374,0.8558200334126439,0.82243129496616163
0.05 0.04 0.01 0.32 0.02 0.01 0.03 0.0 0.01 0.06 0.0 0.01 0.03 0.01 0.1 0.01 0.01 0.0 0.0 0.01 0.0 0.02 0.14,28,0.35175904342358338,0.7355870575303417,0.66786650659718538
0.03 0.0 0.0 0.14 0.05 0.0 0.05 0.0 0.01 0.13 0.0 0.0 0.23 0.0 0.04 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0,330,0.32624621740679732,0.8325614263761707,0.76409567042325821
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,15777,0.63865394011393395,1.0,0.92510034261860297
0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.06 0.01 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.03,6224,0.33725697472271715,0.95557870877682349,0.81709460767356989
0.01 0.0 0.0 0.15 0.05 0.0 0.04 0.0 0.01 0.09 0.33 0.0 0.0 0.0 0.07 0.0 0.03 0.0 0.0 0.01 0.0 0.0 0.01,218,0.39798375752784593,0.84872214309684368,0.78263099115310519
0.0 0.0 0.0 0.01 0.01 0.02 0.01 0.0 0.01 0.06 0.01 0.0 0.0 0.0 0.01 0.04 0.03 0.06 0.1 0.1 0.12 0.0 0.0,852,0.20533434758119834,0.76645375857772846,0.70000710038584213
0.05 0.0 0.02 0.13 0.03 0.01 0.04 0.0 0.01 0.19 0.03 0.0 0.01 0.05 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.01 0.02,491,0.30505290110703165,0.72119579444245063,0.67567794248611124
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.06 0.04 0.0 0.06 0.06 0.06 0.08 0.0 0.0,1740,0.19140461875264045,0.79200516399048726,0.72812658586193058
0.0 0.01 0.0 0.16 0.04 0.01 0.0 0.01 0.0 0.04 0.02 0.0 0.0 0.04 0.02 0.03 0.0 0.0 0.0 0.0 0.0 0.01 0.01,1891,0.41732898195296536,0.78859789046708617,0.75541923216149054
0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.07 0.0 0.07 0.07 0.0 0.0 0.0,2593,0.28678764214139862,1.0,0.80882556016629359
0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.02 0.0 0.15 0.0 0.06 0.0 0.06 0.06 0.0 0.0 0.0,1913,0.37298549964561295,0.87484108636071101,0.79710798215335388
0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.03 0.17 0.02 0.06 0.0 0.06 0.06 0.0 0.0 0.0,806,0.28747713424620419,0.8317398799458704,0.76967335167416284
0.01 0.0 0.0 0.01 0.0 0.04 0.01 0.0 0.0 0.03 0.01 0.0 0.0 0.0 0.15 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0,2753,0.4513073340596952,0.88600876153589925,0.82328186572014062
0.02 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.09 0.01 0.0 0.0 0.01 0.0 0.03 0.0 0.01 0.0 0.0 0.0 0.0 0.0,5216,0.43575083690880007,0.93043508505937123,0.84321135122778013
0.0 0.27 0.0 0.05 0.01 0.0 0.0 0.0 0.0 0.53 0.01 0.0 0.01 0.01 0.0 0.03 0.0 0.01 0.0 0.0 0.0 0.0 0.0,139,0.56623510996378501,0.96314804162063805,0.88545938464608087
