Node ID,Protein ID,Protein Name,Disease Node,Degree
33,38,,0,80
51,58,,0,200
53,60,,0,466
59,70,,0,65
60,71,,0,187
67,87,,0,164
84,105,,1,10
91,114,,0,28
95,118,,0,79
96,119,,0,24
97,120,,0,35
125,150,,0,26
129,154,,0,276
131,156,,0,101
135,160,,0,121
241,301,,0,169
242,302,,0,200
263,324,,0,301
273,334,,0,45
287,351,,0,2132
290,355,,0,121
306,373,,0,265
337,408,,0,314
338,409,,0,366
346,419,,0,24
355,433,,0,95
356,65970,,0,129
389,472,,0,218
398,481,,1,78
403,488,,0,84
427,515,,0,100
482,581,,0,86
490,114786,,1,1
503,604,,0,158
516,624,,0,22
537,648,,0,399
561,672,,0,609
574,688,,0,62
579,695,,0,123
669,801,,0,524
672,805,,0,174
673,808,,0,132
685,821,,0,208
693,829,,0,122
694,830,,0,270
696,832,,0,128
710,846,,0,17
729,867,,0,276
760,908,,0,190
769,917,,0,15
807,960,,0,100
832,988,,0,328
842,998,,0,305
843,999,,0,135
856,1012,,1,15
861,1017,,0,892
915,1080,,1,324
954,1129,,1,20
963,1138,,1,4
1007,1195,,0,178
1021,1212,,0,80
1054,1267,,0,29
1055,1268,,1,8
1099,1315,,0,107
1135,100009298,,0,79
1158,1385,,0,198
1159,1386,,0,247
1160,1387,,0,400
1170,1398,,0,377
1171,1399,,0,130
1197,1432,,0,329
1221,1457,,0,615
1259,1499,,0,395
1306,1565,,1,7
1335,1601,,0,106
1359,1627,,0,234
1378,1649,,0,85
1382,1653,,1,156
1383,1654,,0,379
1384,1655,,0,449
1388,1660,,0,529
1392,1665,,0,406
1439,1739,,0,96
1486,1793,,1,26
1506,1813,,1,25
1517,1826,,1,2
1575,1894,,0,158
1582,1902,,0,98
1591,1915,,0,613
1620,1956,,0,926
1626,1962,,1,113
1653,1994,,0,1866
1667,2010,,0,225
1690,2036,,0,54
1713,2059,,0,78
1736,2091,,0,387
1741,2099,,0,789
1758,2120,,1,38
1765,2130,,0,698
1779,2146,,0,284
1785,2152,,0,25
1798,2166,,1,3
1857,2232,,0,12
1865,2243,,0,46
1892,2272,,1,18
1894,2274,,0,187
1925,2314,,0,79
1927,2316,,0,359
1943,2335,,0,792
2048,2521,,0,354
2059,2534,,0,410
2081,2560,,0,22
2082,2561,,0,22
2087,2566,,0,19
2129,2622,,0,108
2147,2643,,0,41
2171,2670,,0,110
2174,2673,,0,79
2200,2705,,0,24
2239,2767,,0,50
2241,2769,,0,27
2242,2770,,0,107
2243,2771,,0,209
2245,2773,,0,114
2252,2781,,0,49
2272,2801,,0,455
2280,2810,,0,290
2338,2885,,0,1081
2343,2890,,0,45
2344,2891,,0,39
2346,2893,,1,24
2351,2898,,1,25
2355,2902,,0,67
2357,2904,,0,56
2359,2906,,0,37
2361,2908,,0,242
2363,2911,,0,27
2367,2915,,1,22
2369,2917,,1,16
2381,2931,,0,95
2382,2932,,0,362
2458,3014,,0,307
2468,3028,,0,122
2470,3030,,0,106
2472,3032,,0,103
2534,3105,,0,104
2571,3150,,0,41
2577,3159,,0,105
2594,3178,,0,701
2596,3181,,0,333
2606,3192,,0,691
2609,6653,,0,29
2681,3280,,0,61
2703,3303,,0,353
2708,3308,,0,366
2709,3309,,0,517
2712,3312,,0,600
2714,3315,,0,435
2715,3316,,0,123
2718,3320,,0,900
2722,3326,,0,543
2724,3329,,0,379
2727,3336,,0,137
2728,3337,,0,105
2772,3397,,0,51
2859,1769,,1,1
2881,3551,,0,224
2884,3554,,0,29
2888,3559,,0,29
2936,3608,,0,451
2937,3609,,0,463
2944,23034,,1,12
2967,3643,,1,128
2989,3667,,0,122
3009,3689,,0,88
3013,3693,,0,69
3026,3706,,0,39
3043,3725,,0,408
3108,3799,,0,130
3140,3836,,0,131
3174,3875,,0,143
3248,3958,,0,189
3249,3959,,0,148
3253,3964,,0,106
3269,3983,,1,78
3283,4000,,0,258
3284,4001,,0,121
3348,4082,,0,45
3353,4087,,0,394
3382,200728,,0,401
3426,4171,,0,918
3446,4193,,0,470
3469,4223,,0,687
3471,4225,,0,24
3475,4233,,0,83
3493,4255,,0,75
3561,4343,,0,1178
3630,4482,,1,1
3729,4609,,0,583
3745,4627,,0,343
3757,4641,,0,196
3762,4646,,1,89
3768,4654,,0,114
3770,4656,,0,72
3777,4665,,0,84
3800,4689,,0,22
3801,4690,,0,267
3878,4780,,0,82
3923,4836,,0,79
3928,4842,,0,55
3935,4852,,1,16
3950,70405,,0,144
3974,4900,,0,17
3978,4904,,0,412
3986,4914,,0,1965
4022,4957,,0,129
4040,4985,,1,41
4043,4988,,0,77
4100,5058,,0,161
4102,5062,,0,154
4106,5066,,0,27
4110,5071,,0,426
4119,5080,,0,156
4124,5087,,1,54
4164,5137,,1,19
4199,5174,,0,37
4254,5243,,0,31
4256,5245,,0,356
4305,5300,,0,309
4345,5341,,0,15
4367,5366,,1,14
4463,5499,,0,356
4464,5500,,0,253
4477,5515,,0,262
4479,5518,,0,298
4520,5562,,0,181
4524,5566,,0,420
4525,5567,,0,217
4526,5568,,0,158
4532,5576,,0,91
4534,5578,,0,395
4535,5579,,0,202
4536,5580,,0,234
4537,5581,,1,175
4538,5582,,0,155
4539,5583,,1,121
4540,5584,,0,179
4543,5587,,0,63
4544,5588,,0,138
4546,5590,,0,229
4547,5591,,0,312
4548,5592,,0,65
4550,5594,,0,402
4551,5595,,0,349
4556,5600,,0,93
4579,5626,,0,367
4623,5683,,0,152
4624,5684,,0,301
4647,5708,,0,250
4670,5734,,0,15
4681,5747,,0,200
4693,5768,,1,9
4694,5770,,0,142
4704,5781,,0,175
4705,5782,,0,78
4710,5787,,0,44
4711,5788,,0,84
4744,5829,,0,151
4763,5862,,0,114
4769,5868,,0,122
4779,5878,,0,151
4789,5888,,0,146
4791,5890,,1,42
4795,5894,,0,209
4801,5901,,0,253
4833,5936,,0,155
4855,5966,,0,389
4859,5970,,0,419
4870,5982,,0,94
4874,5987,,0,464
4916,6045,,0,756
4925,6059,,0,243
4956,6117,,0,494
4957,6118,,0,471
4958,6119,,0,399
4961,6122,,0,257
4971,6134,,0,448
4982,6147,,0,307
4986,6154,,0,306
4987,6155,,0,231
4989,6157,,0,286
5026,6199,,0,207
5044,6223,,0,235
5052,6233,,0,304
5102,6293,,0,118
5143,6342,,0,42
5178,6383,,0,58
5180,6386,,0,332
5204,6418,,0,167
5240,6456,,0,80
5253,399687,,0,183
5258,6477,,0,179
5260,22925,,1,2
5268,6491,,0,79
5277,6500,,0,251
5389,6622,,0,390
5390,55717,,1,55
5391,6624,,0,71
5422,6657,,0,351
5431,170506,,0,198
5432,6667,,0,441
5469,6714,,0,525
5474,6581,,1,2
5487,6733,,0,460
5552,6804,,0,178
5611,6876,,0,61
5632,55763,,0,51
5645,84247,,1,5
5661,6929,,0,208
5674,6944,,0,65
5679,6950,,0,289
5724,7014,,0,267
5744,7037,,0,109
5779,7074,,0,46
5787,7082,,0,140
5840,7137,,0,37
5852,7153,,0,164
5855,7157,,0,1001
5867,7170,,0,151
5881,7185,,0,306
5893,7203,,0,241
5933,7260,,1,29
5978,7311,,0,293
5980,7314,,0,256
5981,7316,,0,1647
5986,7321,,0,278
5987,7322,,0,257
5994,7329,,0,502
6002,7337,,0,178
6005,7341,,0,258
6035,7375,,0,88
6061,7408,,0,97
6068,7415,,0,610
6069,7416,,0,227
6081,7431,,0,391
6139,7504,,0,19
6147,7514,,0,1256
6156,7525,,0,156
6160,7529,,0,398
6163,7532,,0,542
6165,7534,,0,662
6267,7704,,0,166
6388,55930,,1,96
6403,7919,,0,225
6475,8048,,1,10
6526,8139,,0,197
6537,8165,,0,39
6604,6840,,0,134
6622,8301,,0,100
6655,8339,,0,244
6669,8353,,0,240
6712,8412,,1,74
6737,8450,,0,382
6739,8452,,0,1228
6741,8454,,0,763
6792,8517,,0,465
6822,8548,,0,107
6836,8563,,0,184
6842,8569,,1,70
6846,8573,,0,91
6907,8651,,0,76
6935,8682,,0,36
7018,8777,,0,52
7022,143458,,1,8
7063,8825,,0,39
7064,8826,,0,284
7077,8841,,0,238
7109,8878,,0,246
7116,8886,,0,189
7134,8907,,0,111
7165,8945,,0,353
7209,9021,,0,79
7300,9128,,1,227
7317,9146,,0,355
7370,9209,,0,41
7379,9218,,0,224
7396,9240,,0,171
7414,9260,,0,137
7419,9266,,0,39
7420,9267,,0,30
7423,9271,,1,6
7471,9338,,0,58
7474,9342,,0,78
7480,9349,,0,396
7482,9351,,0,67
7496,9368,,0,110
7497,9369,,1,8
7535,9413,,0,74
7541,9421,,0,30
7560,9448,,0,69
7568,9456,,0,56
7573,9463,,0,404
7575,9465,,1,12
7635,9533,,0,261
7656,9557,,1,57
7662,9564,,0,96
7683,9589,,0,193
7726,9641,,0,392
7745,140733,,1,2
7746,9662,,0,170
7775,9694,,0,111
7810,9731,,0,73
7812,9733,,0,241
7826,9748,,1,22
7851,9775,,0,451
7861,9785,,0,219
7890,9817,,0,134
7893,9820,,0,649
7920,9851,,0,132
7928,9859,,0,180
7986,9924,,0,343
7999,9939,,0,248
8064,10013,,0,259
8067,10016,,0,121
8112,10075,,0,461
8131,10097,,0,159
8173,10142,,0,103
8190,10160,,1,22
8228,10207,,1,76
8259,10241,,0,202
8270,10253,,0,130
8274,10257,,1,13
8298,10286,,0,234
8327,10318,,0,124
8329,10320,,0,126
8367,10369,,0,23
8391,10399,,0,286
8438,10452,,0,117
8442,10456,,0,131
8467,10482,,0,1153
8477,10492,,0,459
8500,10521,,0,290
8503,10524,,0,265
8506,10527,,0,94
8547,10574,,0,189
8548,10575,,0,188
8590,10618,,0,65
8612,10643,,0,293
8698,10755,,0,54
8738,10808,,0,99
8758,10844,,0,86
8768,10856,,0,367
8821,10919,,0,160
8867,10971,,0,464
8881,10987,,0,828
8883,10989,,0,271
8886,10992,,0,370
8958,11077,,0,279
9009,11140,,0,311
9062,11198,,0,206
9073,11214,,0,40
9126,11278,,1,7
9129,11281,,0,141
9162,11335,,0,168
9173,11346,,0,171
9222,11461,,0,181
9469,143098,,1,21
9477,77579,,0,141
9572,143379,,1,6
9634,143503,,1,1
9765,22998,,1,41
10044,13385,,0,274
10457,79632,,1,11
10595,14251,,0,62
10596,14252,,0,56
10613,79809,,1,2
10745,145508,,0,278
10798,80034,,1,1
10833,80095,,1,5
10857,80125,,0,155
10872,80145,,0,180
10886,112936,,0,43
10894,80179,,0,178
10898,80184,,0,109
10912,80206,,1,2
10945,80254,,0,132
10995,80321,,0,270
11385,81035,,1,14
11662,81609,,0,20
11840,16402,,0,28
11900,114788,,1,1
11927,114824,,0,61
11988,147685,,1,1
11995,114928,,0,96
12147,115265,,0,151
12217,79750,,1,1
12487,115992,,0,49
12600,17886,,0,192
12619,17913,,0,134
12680,17997,,0,106
12766,50875,,0,89
12830,80258,,0,110
12935,51082,,1,58
12954,23524,,0,330
12963,83878,,0,232
13000,51151,,1,1
13046,51202,,0,151
13055,51213,,0,101
13061,83987,,0,547
13129,84062,,0,146
13221,23534,,0,69
13239,51421,,0,113
13284,51474,,0,202
13303,51495,,0,44
13392,51593,,0,237
13425,51633,,0,32
13431,117178,,0,248
13447,51660,,1,4
13461,84445,,0,267
13481,84466,,0,25
13524,51755,,0,159
13627,84668,,1,5
13656,84708,,0,497
13765,84871,,1,1
13794,84902,,0,86
13871,23043,,0,127
13920,8723,,0,26
14009,85302,,0,237
14038,85363,,0,59
14059,3899,,1,4
14768,25807,,1,8
14790,54165,,0,243
14812,80031,,1,1
14925,54443,,0,142
14963,54487,,0,64
14990,167465,,1,4
15014,54550,,0,83
15150,22003,,0,97
15283,54927,,1,88
15430,55093,,0,307
15445,22343,,0,23
15448,55114,,0,50
15524,55198,,1,36
15615,55297,,1,13
15637,55327,,0,42
15671,55366,,0,201
15673,22601,,0,27
15807,22832,,0,140
15828,22853,,0,15
15896,55690,,1,19
15897,55691,,1,4
15903,55697,,0,123
15919,55715,,0,43
15926,55722,,0,93
15941,55740,,0,43
15943,55742,,1,35
15950,22981,,0,211
15988,23020,,0,377
15991,55791,,0,161
16031,55832,,0,700
16107,55914,,0,99
16174,23214,,1,28
16193,23236,,0,83
16233,23281,,0,361
16241,23291,,0,403
16256,23307,,1,25
16258,23309,,0,86
16275,23327,,0,192
16292,23345,,1,176
16308,23363,,0,619
16336,56159,,0,71
16337,23392,,0,137
16349,23405,,0,223
16367,23426,,0,61
16388,23450,,0,489
16389,23451,,0,446
16408,220082,,0,109
16422,56257,,0,186
16444,23512,,0,338
16492,23564,,0,38
16568,23650,,0,105
16604,56475,,0,47
16616,154796,,0,133
16622,154810,,0,36
16663,23790,,0,146
16822,56850,,0,69
17073,57159,,0,206
17085,253782,,1,8
17086,57175,,0,79
17160,9547,,1,4
17269,57459,,0,95
17352,57555,,0,11
17360,286940,,0,99
17390,57596,,0,61
17624,100132285,,0,35
17869,9737,,0,49
18024,25865,,0,47
18040,25885,,0,192
18060,25913,,0,215
18063,91452,,0,20
18101,25962,,0,180
18285,91752,,1,3
18356,26230,,1,9
18377,26353,,0,45
18476,26524,,0,158
18728,26986,,0,504
18732,26993,,0,99
18787,27076,,0,114
18831,27134,,0,8
18871,27185,,0,209
18930,256646,,0,54
19082,60312,,0,47
19387,93664,,1,18
19427,388677,,0,371
19661,94274,,0,28
19741,10287,,0,38
19792,127343,,0,94
19808,29079,,0,368
19844,29119,,1,48
19850,29126,,1,46
19879,4869,,0,746
19950,4897,,1,12
20083,29766,,0,89
20088,29775,,0,115
20123,259217,,1,13
20138,57733,,1,2
20180,29922,,1,114
20185,29927,,0,69
20227,29979,,0,283
20251,30011,,0,292
20443,140683,,1,2
20810,64130,,0,20
20811,64131,,1,3
20902,97064,,0,18
20956,64398,,0,37
21006,64478,,1,3
21036,654346,,0,26
21235,64866,,1,11
21362,6532,,1,8
21366,65108,,0,38
21378,65125,,0,217
21420,65217,,1,1
