Disease ID,Disease Name,# of Disease Nodes,# of Intermediate Nodes,Density of Disease Subgraph,Density of Disease-Intermediate Subgraph,Density of Intermediate Subgraph,Conductance of Disease Nodes,Conductance of Disease-Intermediate Nodes,Conductance of Intermediate Nodes,Conductance of Intermediate Nodes deg < 100,Mean Frac. of Intermediate-Disease Interactions
C0029191,Orchitis,12,78,0.18181818181818182,0.14856361149110808,0.16883116883116883,0.9721577726218097,0.9297678328914182,0.9336734693877551,0.9195519348268839,0.18269230769230768
